target,seed,conv,pool,loss,lambda1,explainer,acc_train,acc_test,f1_train,f1_test,global_dir_train,global_dir_test,local_dir_train,local_dir_test
2HXL-422,1337,nn,att,MSE+UCN,1.0,gradinput,0.3582187328954571,0.403004374098124,0.1433096906474188,0.2017406204906204,0.2327586206896551,0.25,0.4713804713804714,0.3732394366197183
2HXL-422,1337,nn,att,MSE,1.0,gradinput,0.4772155048017117,0.5123320256132756,0.3915795411485067,0.3229008838383838,0.6551724137931034,0.59375,0.4696969696969697,0.4929577464788732
3WV1-WHH,1337,nn,att,MSE+UCN,1.0,gradinput,0.485642618513304,0.5229558301402664,0.3825710750587714,0.4592967782256381,0.5432506887052342,0.5436507936507936,0.5572593403918705,0.6002587322121604
3WV1-WHH,1337,nn,att,MSE,1.0,gradinput,0.5212018460797022,0.5814621780789498,0.410526291791867,0.578232333223171,0.6848484848484848,0.6805555555555556,0.6046002190580504,0.7041828374299267
3VHE-42Q,1337,nn,att,MSE+UCN,1.0,gradinput,0.5697228759175168,0.0081823209156353,0.5119104800618656,0.0347569017367025,0.5347593582887701,0.8269230769230769,0.4966216216216216,0.5234375
3VHE-42Q,1337,nn,att,MSE,1.0,gradinput,0.6312775429282192,0.0278656188582659,0.4994858311030155,0.0347033255109356,0.8983957219251337,0.7692307692307693,0.7364864864864865,0.7265625
1UHO-VDN,1337,nn,att,MSE+UCN,1.0,gradinput,0.4976980960914012,0.529663934180512,0.4046832769314106,0.4166257304441557,0.6143623818042423,0.6632934682612696,0.5701048031400477,0.5778145695364238
1UHO-VDN,1337,nn,att,MSE,1.0,gradinput,0.5617713889067998,0.5989918320413676,0.4069239308760577,0.4279549349494635,0.6693074367492973,0.6154553817847286,0.7043661230931089,0.6836368653421634
1H00-FAP,1337,nn,att,MSE+UCN,1.0,gradinput,0.4500374757938452,0.5215652241815032,0.4415695954539684,0.4512751376249859,0.7197452229299363,0.9302325581395348,0.6297640653357531,0.5217391304347826
1H00-FAP,1337,nn,att,MSE,1.0,gradinput,0.5257152878968165,0.4793651761675017,0.4421881039212584,0.4390540148406085,0.732484076433121,0.7209302325581395,0.691470054446461,0.5869565217391305
2WOG-ZZD,1337,nn,att,MSE+UCN,1.0,gradinput,0.3273161645610625,0.4403232852774137,0.3070212171615232,0.4616426387068589,0.6607142857142857,0.4954128440366973,0.655328798185941,0.6338028169014085
2WOG-ZZD,1337,nn,att,MSE,1.0,gradinput,0.2551187439261419,0.360910878112713,0.23164388757501,0.3536760130796827,0.5306122448979592,0.4311926605504587,0.5200302343159486,0.4788732394366197
1G5S-I17,1337,nn,att,MSE+UCN,1.0,gradinput,0.6038785810571574,0.6103884027967043,0.4511606304781604,0.4291438561926736,0.773972602739726,0.7904468412942989,0.6367234744365036,0.6427509293680297
1G5S-I17,1337,nn,att,MSE,1.0,gradinput,0.5749435490048207,0.5984831534608192,0.4246591419764518,0.4247933828494999,0.6528253424657534,0.7033898305084746,0.6820963899578523,0.6827757125154895
2PZY-B18,1337,nn,att,MSE+UCN,1.0,gradinput,0.5887105124818807,0.5870346860401939,0.4665269821682132,0.4590521003154361,0.8060344827586207,0.689922480620155,0.5890577507598784,0.5446009389671361
2PZY-B18,1337,nn,att,MSE,1.0,gradinput,0.4894599317621129,0.5305720288170429,0.3359467773317113,0.3839585384456364,0.4956896551724138,0.5581395348837209,0.5513677811550152,0.4906103286384976
3U6H-03X,1337,nn,att,MSE+UCN,1.0,gradinput,0.5818544544991824,0.6465232330149149,0.4247860384251965,0.5116519785586702,0.6589825119236884,0.8939828080229226,0.5795151515151515,0.6319758672699849
3U6H-03X,1337,nn,att,MSE,1.0,gradinput,0.5893530407122708,0.5846773314840936,0.4246031816153945,0.4381940895304764,0.8084260731319555,0.7220630372492837,0.6024242424242424,0.615887380593263
4OBZ-2S4,1337,nn,att,MSE+UCN,1.0,gradinput,0.4794920486859212,0.4746465074844188,0.4203827015941002,0.390603271669542,0.67043813192104,0.7166377816291161,0.6413518446816748,0.5840727115343
4OBZ-2S4,1337,nn,att,MSE,1.0,gradinput,0.3948897052725416,0.4306284707278391,0.2879891599684532,0.2591966469294477,0.4694270582571015,0.5649913344887348,0.5254715415675646,0.526725816922744
5IIS-6CB,1337,nn,att,MSE+UCN,1.0,gradinput,0.4080658603228047,0.2728918650793651,0.4036169973960221,0.2435053734510256,0.75,0.7,0.734640522875817,0.7415730337078652
5IIS-6CB,1337,nn,att,MSE,1.0,gradinput,0.5701727092352092,0.3775694444444444,0.539312355632875,0.3545033931446974,0.8055555555555556,0.6166666666666667,0.7816993464052288,0.7752808988764045
1Q6K-TCO,1337,nn,att,MSE+UCN,1.0,gradinput,0.4893934240362812,0.4545889295889295,0.4490653988868275,0.3932326932326933,0.7571428571428571,0.6153846153846154,0.6287262872628726,0.6335877862595419
1Q6K-TCO,1337,nn,att,MSE,1.0,gradinput,0.5756292517006802,0.5131664631664632,0.4881705603355315,0.4198412698412698,0.6142857142857143,0.3846153846153846,0.6747967479674797,0.648854961832061
4RLI-3SH,1337,nn,att,MSE+UCN,1.0,gradinput,0.5316800170315795,0.451921997755331,0.45991576953748,0.4270433027011974,0.765625,0.6666666666666666,0.588,0.7169811320754716
4RLI-3SH,1337,nn,att,MSE,1.0,gradinput,0.4787846268315018,0.1937710437710437,0.4374025593053747,0.2357804232804232,0.765625,0.0,0.648,0.5471698113207547
1O42-843,1337,nn,att,MSE+UCN,1.0,gradinput,0.4787918539146852,0.4348519609905059,0.4085694682099496,0.3567660845037647,0.6791120080726539,0.6290909090909091,0.5752320468978994,0.568
1O42-843,1337,nn,att,MSE,1.0,gradinput,0.4451444303887937,0.4789623796396242,0.3504708081728735,0.376776644317543,0.508577194752775,0.5563636363636364,0.4985344406448461,0.5324444444444445
5DXU-5H5,1337,nn,att,MSE+UCN,1.0,gradinput,0.4138634809677767,0.4496761708141366,0.1423783830978103,0.1838285275009889,0.712,0.6474820143884892,0.5369415807560137,0.5074875207986689
5DXU-5H5,1337,nn,att,MSE,1.0,gradinput,0.4668647535299238,0.4411222402431448,0.287004846947148,0.2195751605544406,0.556,0.6762589928057554,0.5133161512027491,0.5058236272878536
1VYW-292,1337,nn,att,MSE+UCN,1.0,gradinput,0.3661358563144277,0.3790473704536204,0.3186706860026188,0.2698637390886165,0.5019305019305019,0.4305555555555556,0.6394444444444445,0.5411585365853658
1VYW-292,1337,nn,att,MSE,1.0,gradinput,0.4048299753656896,0.4235885353072853,0.3901335027026092,0.3827067605931125,0.5888030888030888,0.5208333333333334,0.6533333333333333,0.4847560975609756
3OCS-746,1337,nn,att,MSE+UCN,1.0,gradinput,0.5238906453140103,0.5532508157796734,0.4262328526652528,0.4264049249801969,0.6332931242460796,0.6717391304347826,0.6167406720127245,0.6164293537787514
3OCS-746,1337,nn,att,MSE,1.0,gradinput,0.5650593032201817,0.5415473192528958,0.3880536920531408,0.4047586905012417,0.5585042219541616,0.5108695652173914,0.7439856849360461,0.7062431544359256
4FZ7-0VH,1337,nn,att,MSE+UCN,1.0,gradinput,0.4118875723042389,0.4435677814249243,0.2903957535545456,0.3409059026223132,0.6031746031746031,0.8571428571428571,0.6666666666666666,0.8496732026143791
4FZ7-0VH,1337,nn,att,MSE,1.0,gradinput,0.5036961715533144,0.4918569525712382,0.4237325523135129,0.3901208868107508,0.7777777777777778,0.6,0.7021996615905245,0.8169934640522876
1Y91-CT9,1337,nn,att,MSE+UCN,1.0,gradinput,0.5480161851430779,0.539083485958486,0.3424454293844379,0.3406759415776173,0.849009900990099,0.7767857142857143,0.562772449869224,0.5540540540540541
1Y91-CT9,1337,nn,att,MSE,1.0,gradinput,0.5688256105426315,0.5160039984816771,0.363442920570848,0.2845132573640423,0.8242574257425742,0.7321428571428571,0.5143853530950305,0.4279279279279279
3L08-ZIG,1337,nn,att,MSE+UCN,1.0,gradinput,0.435219961010749,0.4880749180632202,0.1840924278398722,0.2779630407471317,0.6289308176100629,0.6590909090909091,0.5793515358361775,0.5032894736842105
3L08-ZIG,1337,nn,att,MSE,1.0,gradinput,0.4718728434183484,0.4757320683624159,0.2152535074588056,0.2701456334811949,0.610062893081761,0.7727272727272727,0.492320819112628,0.4703947368421052
3FH5-24P,1337,nn,att,MSE+UCN,1.0,gradinput,0.5137351575495905,0.4685942454518306,0.4170674135432713,0.383902250669258,0.634020618556701,0.5510835913312694,0.632379793061473,0.5734126984126984
3FH5-24P,1337,nn,att,MSE,1.0,gradinput,0.499169727036995,0.4758786363275528,0.3951824121542963,0.4005865102786651,0.7242268041237113,0.6191950464396285,0.6046865489957395,0.5347222222222222
3DUY-AFJ,1337,nn,att,MSE+UCN,1.0,gradinput,0.5313261422031339,0.5051301808056834,0.3632471782052054,0.3712571750277436,0.7026143790849673,0.6588235294117647,0.5580381471389646,0.5421686746987951
3DUY-AFJ,1337,nn,att,MSE,1.0,gradinput,0.469208087977997,0.588388699477091,0.3399039987853526,0.5705856426103482,0.6568627450980392,0.7647058823529411,0.4948228882833787,0.5763052208835341
1N1M-A3M,1337,nn,att,MSE+UCN,1.0,gradinput,0.3472539656679442,0.2944330400782013,0.3135726428541602,0.2747905421364924,0.7186379928315412,0.6709677419354839,0.7043010752688172,0.7586912065439673
1N1M-A3M,1337,nn,att,MSE,1.0,gradinput,0.326346962973307,0.3266383884932272,0.3093324501768524,0.3188670637816748,0.6254480286738351,0.7677419354838709,0.6230585424133811,0.6932515337423313
4HBP-17J,1337,nn,att,MSE+UCN,1.0,gradinput,0.5659773465171193,0.6324262685564055,0.3933898382762019,0.415546363834035,0.7651515151515151,0.863013698630137,0.7287822878228782,0.7531645569620253
4HBP-17J,1337,nn,att,MSE,1.0,gradinput,0.4643491924741925,0.3254918977521717,0.3935270615451097,0.288718553807192,0.4924242424242424,0.136986301369863,0.4686346863468634,0.3481012658227848
4W4V-3H8,1337,nn,att,MSE,1.0,gradinput,0.3930436469848234,0.4324136660830209,0.2419622682768507,0.3294189021934258,0.5688888888888889,0.7258064516129032,0.582798459563543,0.6
3PBB-PBD,1337,nn,att,MSE+UCN,1.0,gradinput,0.4515346957293266,0.5129440339585267,0.4817308816995557,0.5148471824775128,0.7328859060402685,0.8743961352657005,0.6659101225601453,0.6791277258566978
3PBB-PBD,1337,nn,att,MSE,1.0,gradinput,0.4946537774306231,0.5733655568800496,0.4850299139006684,0.5817618819587457,0.7718120805369127,0.8743961352657005,0.8143440762596459,0.8738317757009346
4A7C-E46,1337,nn,att,MSE+UCN,1.0,gradinput,0.4638461478135391,0.3587801087801088,0.3520507588386845,0.3141025641025641,0.3260869565217391,0.3846153846153846,0.5703125,0.5862068965517241
4A7C-E46,1337,nn,att,MSE,1.0,gradinput,0.5039102202145681,0.3406482406482406,0.358535020826379,0.2712454212454213,0.5,0.2307692307692307,0.6328125,0.5172413793103449
2RGU-356,1337,nn,att,MSE+UCN,1.0,gradinput,0.441357103573546,0.4512510238666188,0.3329186615804061,0.3346767465496851,0.3287234042553191,0.3448275862068966,0.4969435736677116,0.5102254850550603
2RGU-356,1337,nn,att,MSE,1.0,gradinput,0.4760566718431195,0.4857491244422907,0.3895809041150039,0.3872237933843786,0.6407801418439716,0.6296296296296297,0.6464733542319749,0.6326691137912952
5AM3-AUB,1337,nn,att,MSE+UCN,1.0,gradinput,0.2915739989177489,0.2004747146792601,0.123611562049062,0.0805227600682146,0.275,0.1363636363636363,0.5667574931880109,0.3243243243243243
5AM3-AUB,1337,nn,att,MSE,1.0,gradinput,0.5624524260461761,0.4605511281647645,0.4052849927849927,0.2731634527089072,0.8,0.8636363636363636,0.6239782016348774,0.4234234234234234
2R3R-6SC,1337,nn,att,MSE+UCN,1.0,gradinput,0.514301487622383,0.6225385696236536,0.4469345038923617,0.4675699802305479,0.7164179104477612,0.5714285714285714,0.5973154362416108,0.5141065830721003
2R3R-6SC,1337,nn,att,MSE,1.0,gradinput,0.3885446988058928,0.5262660906437168,0.2850383255315118,0.3522786952522977,0.3482587064676617,0.3392857142857143,0.5973154362416108,0.5109717868338558
3R43-ID8,1337,nn,att,MSE+UCN,1.0,gradinput,0.5402973395931143,0.5455319469559975,0.427394544031868,0.4378845486440423,0.7887323943661971,0.7341772151898734,0.5100591715976331,0.6394052044609665
3R43-ID8,1337,nn,att,MSE,1.0,gradinput,0.6618775150905433,0.6517128792445248,0.623375101091029,0.5924040621825432,0.8873239436619719,0.8227848101265823,0.7668639053254438,0.7026022304832714
5D1J-56H,1337,nn,att,MSE+UCN,1.0,gradinput,0.3699287601766049,0.3021499602894951,0.3406241800441093,0.2789697901531007,0.5064655172413793,0.4573643410852713,0.5510204081632653,0.6183431952662722
5D1J-56H,1337,nn,att,MSE,1.0,gradinput,0.4484012604971657,0.3997852276922043,0.3899647320959123,0.3051917030551201,0.5711206896551724,0.5503875968992248,0.5387755102040817,0.5650887573964497
4D08-Q2T,1337,nn,att,MSE+UCN,1.0,gradinput,0.5113999597945302,0.4619461179410159,0.4044854948023148,0.3582237630836119,0.6663759267335368,0.6279434850863422,0.5668642341174291,0.5960863020572001
4D08-Q2T,1337,nn,att,MSE,1.0,gradinput,0.5390002844347589,0.5213086462203417,0.4194080052728838,0.4271200687271397,0.6955952900130833,0.6970172684458399,0.5724671235413965,0.5703294865362101
1O46-903,1337,nn,att,MSE+UCN,1.0,gradinput,0.2841660255453359,0.5771051286676286,0.2886384771059693,0.3797167225476048,0.6781609195402298,0.2916666666666667,0.5705128205128205,0.284313725490196
1O46-903,1337,nn,att,MSE,1.0,gradinput,0.4062507415955692,0.6113046386483888,0.395091529749108,0.5458857092667138,0.5977011494252874,0.875,0.625,0.7745098039215687
3PI5-3P5,1337,nn,att,MSE+UCN,1.0,gradinput,0.5985340233176322,0.6310443574172167,0.4727161676421304,0.47794864497599,0.6954225352112676,0.7784810126582279,0.7736236647493837,0.6948130277442702
3PI5-3P5,1337,nn,att,MSE,1.0,gradinput,0.5159699380072996,0.555324261760412,0.4218729362951828,0.4671185913156497,0.7676056338028169,0.8481012658227848,0.6138044371405095,0.6501809408926418
1UZF-X8Z,1337,nn,att,MSE,1.0,gradinput,0.5079460211655794,0.5276721239133826,0.3713435667229441,0.3875375983767592,0.6361867704280155,0.7762237762237763,0.5877192982456141,0.6311475409836066
1DB4-8IN,1337,nn,att,MSE+UCN,1.0,gradinput,0.5284004314644208,0.5347689844018211,0.4215617281899452,0.411868796196993,0.7068181818181818,0.7109090909090909,0.6714960629921259,0.6913137114142139
1DB4-8IN,1337,nn,att,MSE,1.0,gradinput,0.5285887823698666,0.5092130229698921,0.3836458367704479,0.3510659635281291,0.5776515151515151,0.535,0.5749176807444524,0.5674289816429084
1OHJ-COP,1337,nn,att,MSE+UCN,1.0,gradinput,0.3663953667859917,0.4588275921609254,0.3481738232554554,0.2946947297437493,0.734375,0.8888888888888888,0.5412844036697247,0.5454545454545454
1OHJ-COP,1337,nn,att,MSE,1.0,gradinput,0.4381402885309136,0.6019705603038936,0.3920090736355017,0.4439884185111223,0.8125,0.8333333333333334,0.6834862385321101,0.6818181818181818
3OOT-SSR,1337,nn,att,MSE+UCN,1.0,gradinput,0.4436250984484483,0.5213685761394022,0.3316145255149412,0.3909897523818135,0.8066298342541437,0.8741721854304636,0.5175834084761046,0.5579598145285936
3OOT-SSR,1337,nn,att,MSE,1.0,gradinput,0.4564128462245647,0.4960826908848869,0.3732423309043423,0.382519475381795,0.7292817679558011,0.6158940397350994,0.6068530207394048,0.5765069551777434
3RO4-LJ9,1337,nn,att,MSE+UCN,1.0,gradinput,0.4942106437252067,0.5980951092558237,0.3819779592267886,0.5842906101834673,0.8640776699029126,0.9285714285714286,0.6974789915966386,0.6129032258064516
3RO4-LJ9,1337,nn,att,MSE,1.0,gradinput,0.5208250756794446,0.550887703566275,0.3645649986425182,0.4551810892741343,0.8349514563106796,0.8214285714285714,0.680672268907563,0.6129032258064516
3ZIM-KKR,1337,nn,att,MSE+UCN,1.0,gradinput,0.5474589638907449,0.578129625004625,0.3705767621450562,0.4287761715122396,0.7685185185185185,0.8666666666666667,0.7641509433962265,0.7185185185185186
3ZIM-KKR,1337,nn,att,MSE,1.0,gradinput,0.5915276758311889,0.5373858086358086,0.5411921710933933,0.3850095841501145,0.925925925925926,0.8333333333333334,0.6924528301886792,0.5333333333333333
4ZIM-4OK,1337,nn,att,MSE+UCN,1.0,gradinput,0.5378480340546808,0.5472012712612117,0.3996383302917691,0.38363092047526,0.6954225352112676,0.7658227848101266,0.5754138565297363,0.5673603504928806
4ZIM-4OK,1337,nn,att,MSE,1.0,gradinput,0.5295090048407457,0.5401326188393389,0.4603495191637427,0.4349055846859112,0.7288732394366197,0.6012658227848101,0.592274678111588,0.6144578313253012
4L23-X6K,1337,nn,att,MSE+UCN,1.0,gradinput,0.2458016331740821,0.4739316239316239,0.1850704351004471,0.4117283950617284,0.4387755102040816,0.5185185185185185,0.5012224938875306,0.5571428571428572
4L23-X6K,1337,nn,att,MSE,1.0,gradinput,0.6515478427468223,0.1743273187717632,0.4410202750763975,0.1671957671957672,0.8571428571428571,0.2962962962962963,0.7897310513447433,0.2142857142857142
1KLK-PMD,1337,nn,att,MSE+UCN,1.0,gradinput,0.5333366097021559,0.5509415735991366,0.4865130199361738,0.4920178116967149,0.6666666666666666,0.8,0.6557377049180327,0.6959459459459459
1KLK-PMD,1337,nn,att,MSE,1.0,gradinput,0.6871624867248115,0.5902150895323164,0.6432733511256312,0.5328528597521958,0.8174603174603174,0.6571428571428571,0.785063752276867,0.5540540540540541
4AZ0-S61,1337,nn,att,MSE+UCN,1.0,gradinput,0.5571347713589093,0.6494626322751322,0.4059348068729407,0.6617564726939728,0.9540229885057472,0.875,0.6876790830945558,0.7727272727272727
4AZ0-S61,1337,nn,att,MSE,1.0,gradinput,0.5666712278781244,0.5652033730158731,0.4336704351917333,0.553525641025641,0.7931034482758621,0.7083333333333334,0.6131805157593123,0.7272727272727273
1DYR-TOP,1337,nn,att,MSE+UCN,1.0,gradinput,0.5302315310458634,0.4864266126030832,0.352652007852263,0.3705003593302628,0.7198697068403909,0.6470588235294118,0.5777146912704045,0.4530516431924882
1DYR-TOP,1337,nn,att,MSE,1.0,gradinput,0.5135193819029323,0.5474829500564795,0.3487680226147214,0.3108644900580518,0.7166123778501629,0.8941176470588236,0.6600425833924769,0.7347417840375586
2B52-D42,1337,nn,att,MSE+UCN,1.0,gradinput,0.4826854723819279,0.3715149459404974,0.3011280220793067,0.2737386492211443,0.5128205128205128,0.0625,0.63125,0.5581395348837209
2B52-D42,1337,nn,att,MSE,1.0,gradinput,0.5065575216499048,0.3786624948274765,0.4147225980954163,0.2987514290199712,0.5811965811965812,0.0625,0.5958333333333333,0.5503875968992248
2YDI-YDI,1337,nn,att,MSE+UCN,1.0,gradinput,0.523167925070099,0.53166392785958,0.442650582676341,0.39766263475087,0.8188405797101449,0.6869565217391305,0.7154115586690017,0.717948717948718
2YDI-YDI,1337,nn,att,MSE,1.0,gradinput,0.602998970299695,0.4870244610462002,0.5342768693328753,0.4260229138280692,0.8743961352657005,0.7478260869565218,0.7915936952714536,0.7128205128205128
2G19-4HG,1337,nn,att,MSE+UCN,1.0,gradinput,0.4629634335774687,0.5642060362805044,0.3054370914794031,0.3753202471287578,0.8888888888888888,0.9574468085106383,0.5790297339593115,0.6392405063291139
2G19-4HG,1337,nn,att,MSE,1.0,gradinput,0.5239926658786308,0.5863783379740826,0.3690846625186151,0.4546112280154832,0.5029239766081871,0.723404255319149,0.5383411580594679,0.5379746835443038
5EK2-5PJ,1337,nn,att,MSE,1.0,gradinput,0.5051033516969892,0.426984126984127,0.4542355690077937,0.4083869711190666,0.8775510204081632,0.5384615384615384,0.5021459227467812,0.5494505494505495
1XOW-R18,1337,nn,att,MSE+UCN,1.0,gradinput,0.5303039084684653,0.4982905982905983,0.3602392330969912,0.3317055907472456,0.6075949367088608,0.5454545454545454,0.4743083003952569,0.5176470588235295
1XOW-R18,1337,nn,att,MSE,1.0,gradinput,0.2809727895170933,0.5288607226107227,0.2469759669361469,0.4731400242269808,0.2784810126582278,0.6363636363636364,0.3478260869565217,0.4470588235294118
4FSR-HKC,1337,nn,att,MSE+UCN,1.0,gradinput,0.5254292195650696,0.5338199046566304,0.3802626217142503,0.342600328898027,0.6760740043900909,0.744920993227991,0.7179082075993365,0.6899674031148135
4FSR-HKC,1337,nn,att,MSE,1.0,gradinput,0.568474235662796,0.5310338205828731,0.4527483791805387,0.3531045552990522,0.7209156475384133,0.6241534988713319,0.624535903309898,0.6606302064469395
3IO7-1P5,1337,nn,att,MSE,1.0,gradinput,0.4281625462659945,0.2388305444555444,0.2911030709181966,0.0677380952380952,0.5862068965517241,0.45,0.6296296296296297,0.5698924731182796
2TCL-RO4,1337,nn,att,MSE+UCN,1.0,gradinput,0.6646395271395271,0.5784059207318701,0.4664184876406009,0.4956510893734118,0.887719298245614,0.810126582278481,0.7388429752066116,0.7142857142857143
2TCL-RO4,1337,nn,att,MSE,1.0,gradinput,0.4862206141811405,0.437266381649293,0.3811772492678296,0.3872837035032826,0.4912280701754385,0.6455696202531646,0.5785123966942148,0.5844155844155844
4LTS-LTS,1337,nn,att,MSE+UCN,1.0,gradinput,0.5222641941391941,0.281547619047619,0.4827644577644577,0.1857142857142857,0.5576923076923077,0.2857142857142857,0.6470588235294118,0.3255813953488372
4LTS-LTS,1337,nn,att,MSE,1.0,gradinput,0.5250915750915751,0.6279761904761905,0.4966651404151404,0.6454081632653061,0.6346153846153846,0.7857142857142857,0.6470588235294118,0.7441860465116279
1FLS-WAY,1337,nn,att,MSE+UCN,1.0,gradinput,0.530312692959862,0.5222500634228756,0.3860380073296072,0.3508988861039596,0.7322784810126582,0.6332574031890661,0.6362057448229793,0.5988805970149254
1FLS-WAY,1337,nn,att,MSE,1.0,gradinput,0.4924682485761007,0.4763426333939549,0.3503737655763053,0.3203867303523678,0.5867088607594937,0.6036446469248291,0.6376753507014028,0.6543843283582089
2CJI-GSK,1337,nn,att,MSE+UCN,1.0,gradinput,0.4077097164734339,0.450617700535795,0.3511866651004898,0.3460277244298289,0.540796963946869,0.7465753424657534,0.5236133122028526,0.6310461192350956
2CJI-GSK,1337,nn,att,MSE,1.0,gradinput,0.456723155102835,0.4201321730061552,0.3981685295869085,0.367228441515929,0.6375711574952562,0.7534246575342466,0.7109350237717909,0.6479190101237345
4MXO-DB8,1337,nn,att,MSE+UCN,1.0,gradinput,0.530263067003653,0.5277726447235943,0.4502937430234245,0.4524466471572338,0.5883638350177547,0.4832841691248771,0.6184382035786231,0.59305495766968
4MXO-DB8,1337,nn,att,MSE,1.0,gradinput,0.5422969157179451,0.5151708295732789,0.4033567744393982,0.3874685015194188,0.6974870254028954,0.6425762045231072,0.6806888651893984,0.6627923661931411
4TV3-ML9,1337,nn,att,MSE+UCN,1.0,gradinput,0.5493621884765656,0.565651914788428,0.441701382552351,0.4793060881138155,0.7353030764544624,0.7730263157894737,0.6584487534626039,0.6712962962962963
4TV3-ML9,1337,nn,att,MSE,1.0,gradinput,0.5117950043323177,0.569750730811586,0.4345767359936114,0.504850968163107,0.5836125494974109,0.6535087719298246,0.5627700831024931,0.5829124579124579
2E9N-76A,1337,nn,att,MSE+UCN,1.0,gradinput,0.530736872531134,0.5741681504744094,0.3632399777896426,0.4402705351443782,0.7277125086385625,0.7512437810945274,0.634097706879362,0.6873120865904991
2E9N-76A,1337,nn,att,MSE,1.0,gradinput,0.474736355370236,0.44481414519681,0.4150578419477346,0.4129818059666754,0.686247408431237,0.7064676616915423,0.628946493851778,0.6007215874924835
2WEY-EV1,1337,nn,att,MSE+UCN,1.0,gradinput,0.4906856898940454,0.4835717602958982,0.3353160411186467,0.3279525588602667,0.5699840340606706,0.5670498084291188,0.5660411899313501,0.5126050420168067
2WEY-EV1,1337,nn,att,MSE,1.0,gradinput,0.5651406433138737,0.5450658403963001,0.3963853595815627,0.3849848313130313,0.7413517828632251,0.632183908045977,0.6653546910755149,0.6200219218122032
4EY5-HUP,1337,nn,att,MSE+UCN,1.0,gradinput,0.467775974025974,0.8912770562770562,0.4162858165273624,0.9093673798021624,1.0,1.0,0.7636363636363637,0.9772727272727272
4EY5-HUP,1337,nn,att,MSE,1.0,gradinput,0.3838320373042595,0.3817267917267918,0.3356294997964531,0.4049413293582541,0.4444444444444444,0.0666666666666666,0.6545454545454545,0.2954545454545454
1H1Q-2A6,1337,nn,att,MSE+UCN,1.0,gradinput,0.3547401380734714,0.2909303106313975,0.3302811184586434,0.326271953743485,0.5855855855855856,0.4130434782608695,0.7595108695652174,0.3423423423423423
1H1Q-2A6,1337,nn,att,MSE,1.0,gradinput,0.2991237866237866,0.315190636658028,0.3090679563141087,0.325776285292166,0.6906906906906907,0.6086956521739131,0.6820652173913043,0.3468468468468468
1RNE-C60,1337,nn,att,MSE,1.0,gradinput,0.5305125981163947,0.5196837477256738,0.359722970486801,0.3704087919354653,0.6064819396338447,0.5986818667616672,0.4751131221719457,0.4688846427634783
4JNC-1LF,1337,nn,att,MSE+UCN,1.0,gradinput,0.510985077613518,0.5245286195286195,0.4883636647955225,0.5162202157816194,0.6605504587155964,0.6333333333333333,0.6426116838487973,0.6705882352941176
4JNC-1LF,1337,nn,att,MSE,1.0,gradinput,0.5029872268404378,0.6082960557960558,0.4386470194789625,0.580743947410614,0.7522935779816514,0.8666666666666667,0.6701030927835051,0.7647058823529411
3E32-ED2,1337,nn,att,MSE+UCN,1.0,gradinput,0.5553322237798044,0.4051613827349121,0.4138336531556595,0.3437611408199643,0.935483870967742,0.5882352941176471,0.7166123778501629,0.5714285714285714
3E32-ED2,1337,nn,att,MSE,1.0,gradinput,0.5977073218000636,0.3872702869026398,0.4999750604850931,0.2665284062342886,0.8064516129032258,0.7647058823529411,0.6384364820846905,0.6
3Q32-J2I,1337,nn,att,MSE+UCN,1.0,gradinput,0.2382623806234917,0.4444047619047618,0.1969796385299257,0.2879742479742479,0.5925925925925926,0.4666666666666667,0.4180327868852459,0.4333333333333333
3Q32-J2I,1337,nn,att,MSE,1.0,gradinput,0.2793459498320609,0.5790079365079365,0.2274439458348987,0.5458119658119658,0.6111111111111112,0.8,0.5655737704918032,0.7
3AOX-EMH,1337,nn,att,MSE+UCN,1.0,gradinput,0.5060093082220992,0.5433987675847396,0.4033533007663224,0.4334967385670342,0.5948275862068966,0.6413793103448275,0.603502531126009,0.6356789832901859
3AOX-EMH,1337,nn,att,MSE,1.0,gradinput,0.5111483257551931,0.5561315217275636,0.3870932162857534,0.4019396931267389,0.6906130268199234,0.7060344827586207,0.6656861403748803,0.6272064015062367
2UWL-895,1337,nn,att,MSE+UCN,1.0,gradinput,0.5132876845057738,0.4212964620508193,0.3753049377296557,0.2847462183145094,0.6731428571428572,0.5020576131687243,0.7110490378646803,0.6879227053140097
2UWL-895,1337,nn,att,MSE,1.0,gradinput,0.5599907046906605,0.4723422562066352,0.4362166349858693,0.3291633748314566,0.8,0.7736625514403292,0.728429546865301,0.7207729468599033
4MXC-DWF,1337,nn,att,MSE+UCN,1.0,gradinput,0.5594866123498443,0.64008049142605,0.4298447294787598,0.4176574135537844,0.7605633802816901,0.7435897435897436,0.65,0.6727272727272727
4MXC-DWF,1337,nn,att,MSE,1.0,gradinput,0.4946145672219996,0.5184912325332663,0.3146788859502477,0.2787866126523363,0.5704225352112676,0.6923076923076923,0.5477272727272727,0.6
3K3B-L31,1337,nn,att,MSE+UCN,1.0,gradinput,0.4665687160940325,0.4323119588744589,0.3647574136172423,0.3510421712126257,0.740506329113924,0.6704545454545454,0.5781512605042017,0.5474683544303798
3K3B-L31,1337,nn,att,MSE,1.0,gradinput,0.446842349809122,0.4785646645021645,0.3242603915072269,0.3623839859635314,0.5981012658227848,0.5568181818181818,0.5050420168067227,0.6107594936708861
