target,seed,conv,pool,loss,lambda1,explainer,acc_train,acc_test,f1_train,f1_test,global_dir_train,global_dir_test,local_dir_train,local_dir_test,rmse_test,pcc_test,n_compounds,n_pairs_init,n_pairs,n_pairs_train,n_pairs_test
1LD8-U49,1337,nn,mean,MSE+AC,1.0,diff,0.4730474849520046,0.3696897187638778,0.333231117250672,0.2298782739732343,0.7155747351902707,0.6454802259887006,0.6633301418748369,0.621840242669363,0.0754098128527402,0.9988285667625002,119,3681,3541,2833,708
1LD8-U49,1337,nn,mean,MSE,1.0,diff,0.476949610007253,0.380417671042835,0.3474076565809056,0.2565266103129014,0.7473519027069438,0.672316384180791,0.6783880233266603,0.6241995281429052,0.0840047132223844,0.998686793689502,119,3681,3541,2833,708
1LD8-U49,1337,nn,mean,MSE+UCN,1.0,diff,0.4323165593210332,0.3777682912184834,0.2704686988152738,0.2286840622060976,0.6461357395056885,0.653954802259887,0.6658542954130038,0.6599258510279744,0.2908757030963897,0.9836702925616284,119,3681,3541,2833,708
2YWP-A42,1337,nn,mean,MSE+AC,1.0,diff,0.5620181021249573,0.6239785089354289,0.3805636620039027,0.4682799414643513,0.8008178565343329,0.8478527607361963,0.7466902503081954,0.7586846543001686,0.180205263197422,0.9921126138569928,204,8450,8152,6522,1630
2YWP-A42,1337,nn,mean,MSE,1.0,diff,0.5625780337452708,0.5750209002223167,0.3785237888540607,0.4233036085132939,0.7498722099165105,0.7944785276073619,0.6290936377767058,0.6141652613827994,0.2835664749145508,0.9804619873378604,204,8450,8152,6522,1630
2YWP-A42,1337,nn,mean,MSE+UCN,1.0,diff,0.574835788363183,0.5958728807781496,0.4010772677678203,0.3936071634367939,0.8420514568069518,0.8717791411042944,0.73532722302621,0.7993254637436762,0.1931943148374557,0.9911782737116708,204,8450,8152,6522,1630
3ZXH-E41,1337,nn,mean,MSE+AC,1.0,diff,0.5496422095712781,0.5469093229754994,0.3895624587324428,0.3655179309830367,0.7669753086419753,0.7777777777777778,0.6681786461967899,0.6123822341857336,0.545362189412117,0.8529349486089147,95,1853,1800,1440,360
3ZXH-E41,1337,nn,mean,MSE,1.0,diff,0.5403188518616169,0.4966644129971336,0.406508080596731,0.3710082792233339,0.6435185185185185,0.5305555555555556,0.613572923935799,0.544414535666218,0.1918425969779491,0.9863697060986244,95,1853,1800,1440,360
3ZXH-E41,1337,nn,mean,MSE+UCN,1.0,diff,0.563558453858045,0.524002935041538,0.4216857094701922,0.375850794394647,0.8016975308641975,0.7055555555555556,0.6359036985345429,0.5888290713324361,0.3905496895313263,0.9289667114816246,95,1853,1800,1440,360
2ITW-STO,1337,nn,mean,MSE+AC,1.0,diff,0.4107927000859173,0.6554490902051878,0.1911418476347079,0.5253151678546226,0.6666666666666666,0.8780487804878049,0.7038834951456311,0.7743589743589744,0.3350683748722076,0.9912430112768158,37,215,205,164,41
2ITW-STO,1337,nn,mean,MSE,1.0,diff,0.3632284029718003,0.548979185170003,0.1832621485951582,0.3444656650539003,0.6122448979591837,0.7804878048780488,0.8616504854368932,0.8974358974358975,0.2280388996005058,0.9904126211214944,37,215,205,164,41
1XJD-STO,1337,nn,mean,MSE+AC,1.0,diff,0.6053318883951985,0.5044906515719841,0.3627160845505811,0.2861869423093913,0.9378531073446328,0.8571428571428571,0.5344699777613047,0.5167958656330749,0.0891496129333973,0.9987904669138434,32,251,246,197,49
1XJD-STO,1337,nn,mean,MSE,1.0,diff,0.6066559930966712,0.562243540439819,0.3076029902301089,0.2702358865624171,0.751412429378531,0.8367346938775511,0.815418828762046,0.7054263565891473,0.1108368970453739,0.9985728669854276,32,251,246,197,49
3M6F-BJZ,1337,nn,mean,MSE+AC,1.0,diff,0.3886296549195486,0.6871003996003998,0.1322550988852615,0.448962148962149,0.7446808510638298,0.8076923076923077,0.6816143497757847,0.6376811594202898,0.1468550153076648,0.9779398039265066,33,133,131,105,26
3M6F-BJZ,1337,nn,mean,MSE,1.0,diff,0.4565816275922659,0.7481171606171606,0.2510156805369571,0.5136446886446886,0.8723404255319149,1.0,0.6860986547085202,0.7971014492753623,0.1981119140982628,0.9646573675539004,33,133,131,105,26
3M6F-BJZ,1337,nn,mean,MSE+UCN,1.0,diff,0.5589838205529695,0.4831911144411144,0.381716305074307,0.2483277591973244,0.8936170212765957,0.5769230769230769,0.8385650224215246,0.6811594202898551,0.2033813335001468,0.9757961677354496,33,133,131,105,26
4XJ0-41B,1337,nn,mean,MSE+AC,1.0,diff,0.6841247008968527,0.683982683982684,0.5802152777051863,0.4651992615227908,0.7721518987341772,0.9090909090909092,0.656,0.7699115044247787,0.0837595779448747,0.978275899942192,43,156,110,88,22
4XJ0-41B,1337,nn,mean,MSE,1.0,diff,0.6462616673059711,0.549423619309983,0.622970875818977,0.3283384544748181,0.7088607594936709,0.7272727272727273,0.608,0.5486725663716814,0.1092799380421638,0.9627724742764272,43,156,110,88,22
4XJ0-41B,1337,nn,mean,MSE+UCN,1.0,diff,0.7559848028202459,0.7670971074380165,0.6542504446823137,0.6904700761758178,0.9240506329113924,0.9545454545454546,0.7946666666666666,0.8141592920353983,0.3512112200260162,0.5958124341902583,43,156,110,88,22
4KFO-1QS,1337,nn,mean,MSE+AC,1.0,diff,0.5577867852102546,0.5833287083287083,0.4758073917791112,0.4920238347845622,0.7993197278911565,0.7037037037037037,0.6507059545733579,0.6819923371647509,0.2511883527040481,0.9883060377709308,48,451,408,327,81
4KFO-1QS,1337,nn,mean,MSE,1.0,diff,0.6375278845304355,0.6225616633024041,0.5106547522432074,0.4973902716798426,0.8843537414965986,0.7283950617283951,0.7182320441988951,0.6743295019157088,0.235077679157257,0.9886477249466272,48,451,408,327,81
4KFO-1QS,1337,nn,mean,MSE+UCN,1.0,diff,0.5757306799398636,0.5500443829147533,0.4826204729148271,0.4446039240405537,0.8469387755102041,0.6049382716049383,0.665438919582566,0.6494252873563219,0.2985022068023681,0.9722410126189204,48,451,408,327,81
3PA3-C70,1337,nn,mean,MSE+AC,1.0,diff,0.5243494756334635,0.5091216452629496,0.412854119896879,0.3533576075120448,0.879154078549849,0.9130434782608696,0.7012609117361784,0.7468030690537084,0.1481325887143612,0.9979280084881884,54,529,460,368,92
3PA3-C70,1337,nn,mean,MSE,1.0,diff,0.4872096056008442,0.5115033064761326,0.4115817093575675,0.3895690135308522,0.8821752265861027,0.7391304347826086,0.6838021338506305,0.7007672634271099,0.1499915365129709,0.9916901402365548,54,529,460,368,92
3PA3-C70,1337,nn,mean,MSE+UCN,1.0,diff,0.6200450816387372,0.6210677154970633,0.4946392640725426,0.4535507104719855,0.8761329305135952,0.9130434782608696,0.921435499515034,0.8107416879795396,0.2672556862235069,0.9779533431144628,54,529,460,368,92
2CJI-GSK,1337,nn,mean,MSE+AC,1.0,diff,0.5307076224096599,0.4155155721041944,0.415471072608322,0.3014475515095428,0.7609108159392789,0.7876712328767124,0.7290015847860539,0.7604049493813273,0.2439547702670097,0.9517610205808188,77,796,732,586,146
2CJI-GSK,1337,nn,mean,MSE,1.0,diff,0.5196344328205996,0.3805126222176351,0.4064244600309475,0.2825028750856738,0.7609108159392789,0.6027397260273972,0.6814580031695721,0.6400449943757031,0.3032005950808525,0.927449212501326,77,796,732,586,146
2CJI-GSK,1337,nn,mean,MSE+UCN,1.0,diff,0.5357848466493992,0.4184130171837719,0.4202807219191622,0.3473558467119104,0.8614800759013282,0.8767123287671232,0.7594294770206023,0.672665916760405,0.3065290078520775,0.9214890574684989,77,796,732,586,146
2BKT-RPF,1337,nn,mean,MSE+AC,1.0,diff,0.371948978785419,0.3966139122788739,0.3651690699313747,0.364929204230142,0.6566265060240963,0.5869565217391305,0.5544197233914612,0.5847826086956521,0.5819056183099747,0.706785388287941,57,703,692,554,138
2BKT-RPF,1337,nn,mean,MSE,1.0,diff,0.3340787163105461,0.3762887699588467,0.3419103146828958,0.3507162803577753,0.5542168674698795,0.6014492753623188,0.5153337342152736,0.532608695652174,0.5396701544523239,0.7286154505301426,57,703,692,554,138
3HPT-YET,1337,nn,mean,MSE+AC,1.0,diff,0.50967468533645,0.6287597379146674,0.4574540028592113,0.6093484324030111,0.8509803921568627,0.8591549295774648,0.7729885057471264,0.7238805970149254,0.4337698966264725,0.9447776498204656,77,449,355,284,71
3HPT-YET,1337,nn,mean,MSE,1.0,diff,0.4910554396583809,0.5788154040794886,0.4439291462265617,0.45284147980604,0.807843137254902,0.8732394366197183,0.8390804597701149,0.8283582089552238,0.4090164750814438,0.929827436950646,77,449,355,284,71
3HPT-YET,1337,nn,mean,MSE+UCN,1.0,diff,0.4409340305663835,0.6092285257778215,0.4085815291181725,0.475082544720738,0.7450980392156863,0.8309859154929577,0.7528735632183908,0.7313432835820896,0.4616363942623138,0.9230610850716582,77,449,355,284,71
3ELM-24F,1337,nn,mean,MSE+AC,1.0,diff,0.5211911082188788,0.470460554318822,0.4174771096829773,0.4223525487466036,0.7549234135667396,0.8661417322834646,0.613662456946039,0.6689419795221843,0.3810217827558517,0.7029406993338724,69,720,635,508,127
3ELM-24F,1337,nn,mean,MSE,1.0,diff,0.5290074328890457,0.4385041904726944,0.4055871571126288,0.3965413761553623,0.7724288840262582,0.8661417322834646,0.6871412169919633,0.6825938566552902,0.3961752355098724,0.6382056672678066,69,720,635,508,127
3ELM-24F,1337,nn,mean,MSE+UCN,1.0,diff,0.5351783601333093,0.5380560712253625,0.4338242338182614,0.4460100843082147,0.9190371991247264,0.7165354330708661,0.7502870264064294,0.7440273037542662,0.6504884883761406,0.4779462563945186,69,720,635,508,127
2F89-210,1337,nn,mean,MSE+AC,1.0,diff,0.39960828972023,0.5009537337662338,0.3268448038970427,0.4260960765425051,0.7960199004975125,0.9285714285714286,0.6894117647058824,0.8585858585858586,0.8761094212532043,0.905927729983168,41,285,280,224,56
2F89-210,1337,nn,mean,MSE,1.0,diff,0.374774216938396,0.4102069805194804,0.2206862598104916,0.1802625945483088,0.7761194029850746,0.9107142857142856,0.6635294117647059,0.8282828282828283,0.6045098602771759,0.920845199582225,41,285,280,224,56
2F89-210,1337,nn,mean,MSE+UCN,1.0,diff,0.3906982942430703,0.458270202020202,0.242541115357182,0.2696010834403691,0.7761194029850746,0.8928571428571429,0.7764705882352941,0.8888888888888888,0.5312630534172058,0.9290222191405622,41,285,280,224,56
5EOL-5QO,1337,nn,mean,MSE+AC,1.0,diff,0.5954892541197423,0.5908178334090302,0.4323838097340529,0.420235603579527,0.8800855326093073,0.8729740680713128,0.7306233741812141,0.7737004715702748,0.1701242998242378,0.988580455381596,342,24972,24682,19746,4936
5EOL-5QO,1337,nn,mean,MSE,1.0,diff,0.6113152213423655,0.6012367326578941,0.4746268469300188,0.4725872646431598,0.882505205109448,0.8419773095623987,0.7110351960384869,0.7041032034256599,0.1010951362550258,0.996935481188968,342,24972,24682,19746,4936
5EOL-5QO,1337,nn,mean,MSE+UCN,1.0,diff,0.570643245546677,0.5701237794564732,0.4185357652970541,0.4208669552035511,0.8496989477238197,0.8277957860615883,0.7338515059391356,0.7280069380454225,0.1727451533079147,0.9881965588885828,342,24972,24682,19746,4936
5D1J-56H,1337,nn,mean,MSE+AC,1.0,diff,0.5544647252890788,0.5158324664138618,0.4329545870560479,0.3832216165447499,0.8771551724137931,0.8604651162790697,0.7602040816326531,0.7307692307692307,0.1631477102637291,0.9859678524040651,65,720,645,516,129
5D1J-56H,1337,nn,mean,MSE,1.0,diff,0.527776770045089,0.4778853037573967,0.4221450317006568,0.3531577225237675,0.9116379310344828,0.8604651162790697,0.7693877551020408,0.7100591715976331,0.1323334537446499,0.9896379936158796,65,720,645,516,129
5D1J-56H,1337,nn,mean,MSE+UCN,1.0,diff,0.5353055858174393,0.5027791760349899,0.456622150750134,0.3908053304453959,0.9051724137931034,0.8217054263565892,0.6622448979591836,0.6242603550295858,0.1933894827961921,0.9712931543675885,65,720,645,516,129
2WIH-P48,1337,nn,mean,MSE+AC,1.0,diff,0.577580806799957,0.509929347304236,0.4073932729706841,0.3302625076597679,0.6852791878172588,0.6484018264840182,0.6681569796323895,0.5637119113573407,0.1806790605187416,0.9953580881487898,81,1664,1095,876,219
2WIH-P48,1337,nn,mean,MSE,1.0,diff,0.5802376585390908,0.5017820641137469,0.4559625442239655,0.3016456146593133,0.6700507614213198,0.639269406392694,0.6905116741182314,0.5457063711911357,0.1652236208319664,0.9915173161029864,81,1664,1095,876,219
2WIH-P48,1337,nn,mean,MSE+UCN,1.0,diff,0.4784685921794309,0.4986567509662742,0.2844614564792229,0.3039551582359802,0.6573604060913706,0.6529680365296804,0.6368604073522106,0.6385041551246537,0.3025578409433365,0.9874032688692636,81,1664,1095,876,219
2AEI-03R,1337,nn,mean,MSE+AC,1.0,diff,0.5647573179848253,0.5492852298206375,0.4724813724153789,0.4205538349721675,0.8344370860927153,0.8571428571428571,0.7084398976982097,0.7454545454545455,0.1498112976551056,0.988610993468352,63,441,420,336,84
2AEI-03R,1337,nn,mean,MSE,1.0,diff,0.4640824990651165,0.5082633641874816,0.3772125566550511,0.3685273388516393,0.5695364238410596,0.6785714285714286,0.6892583120204604,0.7090909090909091,0.1517187878489494,0.9884788969535436,63,441,420,336,84
2AEI-03R,1337,nn,mean,MSE+UCN,1.0,diff,0.555387274832014,0.5584560224669329,0.489369261733979,0.4450130613474551,0.7748344370860927,0.75,0.7007672634271099,0.6818181818181818,0.3162155747413635,0.9331972141328216,63,441,420,336,84
4FAL-0T0,1337,nn,mean,MSE+AC,1.0,diff,0.5751867008377425,0.4977469579032079,0.5027072067819617,0.3926402763902764,0.8506944444444444,0.825,0.5678851174934726,0.5625,0.2679002434015274,0.9331293836286508,51,415,400,320,80
4FAL-0T0,1337,nn,mean,MSE,1.0,diff,0.5739838864838865,0.4874555392524142,0.4679172543143131,0.3465619796869797,0.8472222222222222,0.75,0.5248041775456919,0.5669642857142857,0.2511439323425293,0.9332565598131876,51,415,400,320,80
4FAL-0T0,1337,nn,mean,MSE+UCN,1.0,diff,0.5890866126543209,0.4342328591547341,0.5168412713304353,0.3531547619047619,0.8402777777777778,0.575,0.8028720626631853,0.7633928571428571,0.2039088457822799,0.9470749195205784,51,415,400,320,80
2A4L-RRC,1337,nn,mean,MSE+AC,1.0,diff,0.6262612818265333,0.6945583281649251,0.4915222755789272,0.5509447549701646,0.9012249152984102,0.9652908067542214,0.7251110901011629,0.7760303687635575,0.118517817929387,0.996743143095153,156,5992,5330,4264,1066
2A4L-RRC,1337,nn,mean,MSE,1.0,diff,0.6167445854143419,0.6533333010384383,0.4634621016374144,0.4725501850694544,0.8975762314308053,0.9596622889305816,0.6832750307270492,0.7192697035430224,0.1125101950019598,0.9972119547711116,156,5992,5330,4264,1066
2A4L-RRC,1337,nn,mean,MSE+UCN,1.0,diff,0.6508590245752326,0.7001960792812383,0.4897210206041699,0.523298457245611,0.9293719051342194,0.9390243902439024,0.7646308026850713,0.7838033261026753,0.1947428286075592,0.9924293885353334,156,5992,5330,4264,1066
2B52-D42,1337,nn,mean,MSE+AC,1.0,diff,0.6821387044049186,0.7288869856654783,0.677732608539216,0.8007178183572845,0.9145299145299144,0.96875,0.7395833333333334,0.6744186046511628,0.2368723973631858,0.9547133419728372,76,174,163,131,32
2B52-D42,1337,nn,mean,MSE,1.0,diff,0.7408490847876218,0.7616968165106952,0.6997249600494938,0.803408486284988,0.9230769230769232,0.96875,0.7916666666666666,0.6976744186046512,0.3423107117414474,0.9646189460860592,76,174,163,131,32
2B52-D42,1337,nn,mean,MSE+UCN,1.0,diff,0.6645473430541303,0.5425246424327306,0.4976107884684855,0.4108147909116094,0.9316239316239316,0.90625,0.7875,0.7674418604651163,0.2763247862458229,0.8903660918951247,76,174,163,131,32
3AYK-CGS,1337,nn,mean,MSE+AC,1.0,diff,0.5702869512295442,0.4182244843045337,0.4478201197428386,0.2909478148244607,0.8160377358490566,0.7627118644067796,0.7760869565217391,0.7619047619047619,0.2347472906112671,0.8846955463861719,44,352,295,236,59
3AYK-CGS,1337,nn,mean,MSE,1.0,diff,0.5469918267110897,0.3963887308373586,0.4086315589303783,0.2422385104470482,0.7641509433962265,0.7288135593220338,0.7706521739130435,0.7285714285714285,0.4867037236690521,0.7318759656969247,44,352,295,236,59
3AYK-CGS,1337,nn,mean,MSE+UCN,1.0,diff,0.5920981796184422,0.3630010319422346,0.5396975345389726,0.2848202103914988,0.9481132075471698,0.7796610169491526,0.7369565217391304,0.6238095238095238,0.623130738735199,0.5470920017235593,44,352,295,236,59
4ID7-1G0,1337,nn,mean,MSE+AC,1.0,diff,0.5846199597794585,0.5877448736510091,0.449213826858849,0.4551879360636164,0.8420112652836929,0.827893175074184,0.6576155717761557,0.64359824580169,0.3097490295767784,0.8879915372485714,283,10762,10110,8088,2022
4ID7-1G0,1337,nn,mean,MSE,1.0,diff,0.6509279981696311,0.6649058143641622,0.4744425587640796,0.4765123930422505,0.9010853139167468,0.933728981206726,0.7096188158961881,0.6951545619852391,0.1616469472646713,0.975528629813853,283,10762,10110,8088,2022
4ID7-1G0,1337,nn,mean,MSE+UCN,1.0,diff,0.6126840376337982,0.6163696683699085,0.4722358570737011,0.4655768243815205,0.9142739387278472,0.8951533135509396,0.7322303325223033,0.6681998074660391,0.2085317485034465,0.9586397171223676,283,10762,10110,8088,2022
1Q6K-TCO,1337,nn,mean,MSE+AC,1.0,diff,0.6743381519274376,0.699516687016687,0.6522174848960564,0.5993388022234175,0.8857142857142857,0.8205128205128205,0.7940379403794038,0.816793893129771,0.2944289147853851,0.9514615919473974,35,294,195,156,39
1Q6K-TCO,1337,nn,mean,MSE,1.0,diff,0.6195337301587301,0.5421703296703297,0.6035790400076114,0.4556255710101864,0.8714285714285714,0.5897435897435898,0.8455284552845529,0.7938931297709924,0.1713562160730362,0.9910159282127112,35,294,195,156,39
1Q6K-TCO,1337,nn,mean,MSE+UCN,1.0,diff,0.5112556689342403,0.5216371591371591,0.4475538956841478,0.3975728812832885,0.6857142857142857,0.5897435897435898,0.7398373983739838,0.6870229007633588,0.6014810800552368,0.7909998289705589,35,294,195,156,39
2BUB-FPB,1337,nn,mean,MSE+AC,1.0,diff,0.5205365218219927,0.5376596800506236,0.3727092361865936,0.3855879927644614,0.7622090369694203,0.7962760131434831,0.7861046342174293,0.7648648648648648,0.1042981706559658,0.9943341922123256,226,9909,9130,7304,1826
2BUB-FPB,1337,nn,mean,MSE,1.0,diff,0.5285054962547269,0.528024636672322,0.368922653593518,0.3694237781982243,0.7605355241137989,0.7814895947426068,0.7567035849606528,0.7601965601965602,0.0668514426797628,0.9974395499014695,226,9909,9130,7304,1826
2BUB-FPB,1337,nn,mean,MSE+UCN,1.0,diff,0.495171742028739,0.490746640253696,0.3957915886733697,0.3810164524076767,0.7063745626045945,0.7283680175246441,0.6564048382395803,0.664987714987715,0.2029227465391159,0.9801919659370936,226,9909,9130,7304,1826
2GM1-2AZ,1337,nn,mean,MSE+AC,1.0,diff,0.5461222190821596,0.7084540755804101,0.4354002428950064,0.5443950050135942,0.712166172106825,0.8861209964412812,0.6409723665073759,0.6521739130434783,0.2263941541314125,0.9756991492448324,82,1478,1405,1124,281
2GM1-2AZ,1337,nn,mean,MSE,1.0,diff,0.5538628656210258,0.7074754278935774,0.4447799990652147,0.5521785353690976,0.7833827893175074,0.9466192170818504,0.6696447122376896,0.7086193745232647,0.3119970560073852,0.9868562400436034,82,1478,1405,1124,281
1ZFQ-ZEC,1337,nn,mean,MSE+AC,1.0,diff,0.5806654508043396,0.6992243867243867,0.4142776976110309,0.5606257957728545,0.7962962962962963,0.8666666666666667,0.5769230769230769,0.6666666666666666,0.2286553457379341,0.9591031999587292,35,77,76,61,15
1ZFQ-ZEC,1337,nn,mean,MSE,1.0,diff,0.5508627946127945,0.7360233285233285,0.4320404903738237,0.5888888888888888,0.9629629629629628,1.0,0.5192307692307693,0.6666666666666666,0.1950184628367424,0.9731367435663176,35,77,76,61,15
1ZFQ-ZEC,1337,nn,mean,MSE+UCN,1.0,diff,0.5864444711666933,0.7456132756132756,0.3818914494804587,0.5718518518518518,0.9444444444444444,0.8,0.5,0.5833333333333334,0.5998689234256744,0.7723658517570949,35,77,76,61,15
2EUF-LQQ,1337,nn,mean,MSE+AC,1.0,diff,0.623361300834695,0.6227189382633456,0.4654265934483977,0.4147575642802792,0.8177916504096762,0.8707865168539326,0.7111380985426787,0.7337904015670911,0.1593773290514946,0.99046623019916,269,7619,7120,5696,1424
2EUF-LQQ,1337,nn,mean,MSE,1.0,diff,0.579700820327534,0.5798512311351287,0.4159210919411259,0.4458499141461478,0.8378852906749903,0.8504213483146067,0.7123091603053435,0.702252693437806,0.2134285718202591,0.9794189247195322,269,7619,7120,5696,1424
2EUF-LQQ,1337,nn,mean,MSE+UCN,1.0,diff,0.6905365061913765,0.6543779769390812,0.5120302959826842,0.442994049914756,0.9566913772922356,0.9346910112359552,0.7793199167244969,0.739079333986288,0.2660475224256515,0.9752280126288956,269,7619,7120,5696,1424
4ANW-O92,1337,nn,mean,MSE+AC,1.0,diff,0.3735512943846277,0.4906565656565657,0.2284722222222222,0.4253968253968254,0.9444444444444444,0.6,0.7719298245614035,0.5652173913043478,0.7477670609951019,0.9077991436469448,26,76,75,60,15
4ANW-O92,1337,nn,mean,MSE,1.0,diff,0.3483706879540213,0.5181818181818182,0.084912854030501,0.3587301587301587,0.9444444444444444,0.8666666666666667,0.7368421052631579,0.6956521739130435,0.3433822244405746,0.9739448753065074,26,76,75,60,15
3EYG-MI1,1337,nn,mean,MSE+AC,1.0,diff,0.5617655530049146,0.3354734904792331,0.4617248796785342,0.2595958645222214,0.8280851063829787,0.6125574272588055,0.7421126580661642,0.7168091168091169,0.3199602719396353,0.8972274700758738,145,3610,3265,2612,653
3EYG-MI1,1337,nn,mean,MSE,1.0,diff,0.5772603791008046,0.412003728150359,0.4278818794963456,0.2624244234342558,0.8582978723404255,0.7626339969372129,0.7657427513092349,0.7435897435897436,0.1077035274356603,0.9899220893317252,145,3610,3265,2612,653
3EYG-MI1,1337,nn,mean,MSE+UCN,1.0,diff,0.5498147080460909,0.3307045292209917,0.376670242456818,0.2256840083683266,0.8625531914893617,0.7993874425727412,0.7694469280878784,0.7544159544159544,0.2452810928225517,0.9674788560924588,145,3610,3265,2612,653
2V0Z-C41,1337,nn,mean,MSE+AC,1.0,diff,0.6369655469999053,0.6171735495024744,0.4981255827273754,0.4910742570487761,0.9399610136452242,0.7612359550561798,0.8882387361029842,0.8409167509268621,0.3858814984560013,0.9408864758108656,158,3723,3563,2851,712
2V0Z-C41,1337,nn,mean,MSE,1.0,diff,0.7123573561515976,0.7048745588445926,0.532928125238853,0.5155012603830179,0.9415204678362572,0.8469101123595506,0.8401599375853326,0.824401752612066,0.2274754494428634,0.980185587202292,158,3723,3563,2851,712
2V0Z-C41,1337,nn,mean,MSE+UCN,1.0,diff,0.5662685180469886,0.5815533034594244,0.3596283358575714,0.3268220400195397,0.9087719298245616,0.776685393258427,0.7804759118392822,0.7738456353218739,0.2781275659799576,0.969439178818833,158,3723,3563,2851,712
2E9P-77A,1337,nn,mean,MSE+AC,1.0,diff,0.5666469653183863,0.5880964364462915,0.4119154647302374,0.4197187465205597,0.7553490646778335,0.7847711267605634,0.6462920143426829,0.6328406409141721,0.1159658841788768,0.9959663184691484,244,12090,11360,9088,2272
2E9P-77A,1337,nn,mean,MSE,1.0,diff,0.584334986623854,0.6022587187149445,0.394629875406706,0.4264110101371403,0.8278518156253821,0.8507922535211268,0.7085888542609162,0.6866227797789094,0.1548831053078174,0.9930082336937448,244,12090,11360,9088,2272
2E9P-77A,1337,nn,mean,MSE+UCN,1.0,diff,0.6111391641059645,0.6063910155345924,0.4661755798638491,0.4449942628004865,0.8027876268492481,0.8116197183098591,0.7266177406923361,0.7420196248913179,0.1666930690407753,0.9927894686211032,244,12090,11360,9088,2272
4RSS-4MG,1337,nn,mean,MSE+AC,1.0,diff,0.4318546712422551,0.3254321352048624,0.3108762046296545,0.1727715045896864,0.714765100671141,0.4787878787878787,0.6488323972805202,0.5304812834224599,0.6027721464633942,0.9080536042078966,71,904,828,663,165
4RSS-4MG,1337,nn,mean,MSE,1.0,diff,0.4764126836064755,0.4289590712317985,0.3690446731700635,0.2841682480719913,0.662751677852349,0.5636363636363636,0.6435116760271948,0.5144385026737968,0.5850378274917603,0.8959127288094795,71,904,828,663,165
4RSS-4MG,1337,nn,mean,MSE+UCN,1.0,diff,0.472879364762754,0.4355662687480869,0.3578556853672337,0.3757893304952128,0.7181208053691275,0.7575757575757576,0.679574342299734,0.574331550802139,0.4364156126976013,0.9343811602511132,71,904,828,663,165
5FTO-YMX,1337,nn,mean,MSE+AC,1.0,diff,0.6281961837765407,0.5388095238095238,0.4762485063955652,0.449673202614379,0.7678571428571429,0.9333333333333332,0.5357142857142857,0.3846153846153846,1.111715853214264,0.9249676308496814,25,79,78,63,15
5FTO-YMX,1337,nn,mean,MSE,1.0,diff,0.6522627422180994,0.5251058201058201,0.494875476414342,0.4261904761904762,0.875,0.9333333333333332,0.6122448979591837,0.7948717948717948,0.134322315454483,0.9929905154199512,25,79,78,63,15
5FTO-YMX,1337,nn,mean,MSE+UCN,1.0,diff,0.6611146541950114,0.5686243386243386,0.5231862524791538,0.4837614870509608,0.9464285714285714,1.0,0.8826530612244898,0.9230769230769232,0.3860401213169098,0.9432074266461103,25,79,78,63,15
3G3E-G3E,1337,nn,mean,MSE+AC,1.0,diff,0.5978260869565216,0.6538461538461539,0.5543478260869565,0.5897435897435896,0.9347826086956522,0.9230769230769232,0.7761194029850746,0.8888888888888888,0.4309443831443786,0.994132982190897,19,101,65,52,13
3G3E-G3E,1337,nn,mean,MSE,1.0,diff,0.6431159420289855,0.7115384615384616,0.6086956521739131,0.641025641025641,0.8913043478260869,0.9230769230769232,0.7238805970149254,0.8888888888888888,0.3212766796350479,0.9903403557363084,19,101,65,52,13
3G3E-G3E,1337,nn,mean,MSE+UCN,1.0,diff,0.6068840579710144,0.6730769230769231,0.5543478260869565,0.5897435897435896,0.9130434782608696,1.0,0.6417910447761194,0.8888888888888888,0.3505145460367203,0.9782342084597472,19,101,65,52,13
4QP7-363,1337,nn,mean,MSE+AC,1.0,diff,0.2938750308648268,0.4268847345066858,0.3255591431588146,0.5035545897548466,0.5578231292517006,0.2926829268292683,0.3959484346224677,0.2952380952380952,0.4865520000457763,0.744125563909724,31,237,205,164,41
4QP7-363,1337,nn,mean,MSE,1.0,diff,0.2209119489731734,0.2772279549718574,0.2567887183733522,0.3068951533083527,0.6122448979591837,0.3170731707317073,0.3848987108655617,0.2952380952380952,0.4628010392189026,0.6533344108196035,31,237,205,164,41
3TK5-D1Q,1337,nn,mean,MSE+AC,1.0,diff,0.6109335712966227,0.6010361433438357,0.2849068452754177,0.3397471809236515,0.9791666666666666,1.0,0.6815642458100558,0.71875,0.0617602869169786,0.0,28,76,67,54,13
3TK5-D1Q,1337,nn,mean,MSE,1.0,diff,0.5553997728170522,0.5324315107968954,0.1883886871446183,0.2114296902192829,0.9791666666666666,0.9230769230769232,0.5698324022346368,0.75,0.1100857304409146,0.0,28,76,67,54,13
3TK5-D1Q,1337,nn,mean,MSE+UCN,1.0,diff,0.6896687250317765,0.6186028714874869,0.4631716117592162,0.4702745446324663,0.9791666666666666,0.8461538461538461,0.8379888268156425,0.84375,0.2369630560278892,0.0,28,76,67,54,13
3PI5-3P5,1337,nn,mean,MSE+AC,1.0,diff,0.5103797919477698,0.5414410706154936,0.3957716899000143,0.3761636489873675,0.829225352112676,0.9556962025316456,0.637633525061627,0.6887816646562123,0.1262477599084377,0.9952920419155944,75,804,790,632,158
