target,seed,conv,pool,loss,lambda1,explainer,rmse_test,pcc_test
3SWZ-TOK,1337,nn,mean,MSE+UCN,1.0,cam,0.8943189829587936,0.3382842256551148
5FTO-YMX,1337,nn,mean,MSE,1.0,cam,0.1973990127444267,0.9824418164779214
5FTO-YMX,1337,nn,mean,MSE+AC,1.0,cam,0.4633003026247024,0.9188090730268984
5FTO-YMX,1337,nn,mean,MSE+UCN,1.0,cam,0.4861794114112854,0.9012440431695412
4YL0-4DZ,1337,nn,mean,MSE,1.0,cam,0.4004696011543274,0.987367567661028
4YL0-4DZ,1337,nn,mean,MSE+AC,1.0,cam,0.7789001166820526,0.987742561559303
4YL0-4DZ,1337,nn,mean,MSE+UCN,1.0,cam,1.213468074798584,0.3702113075228035
1UHO-VDN,1337,nn,mean,MSE,1.0,cam,0.0709931533783674,0.998721582050366
1UHO-VDN,1337,nn,mean,MSE+AC,1.0,cam,0.0619737766683101,0.9985464624408944
1UHO-VDN,1337,nn,mean,MSE+UCN,1.0,cam,0.094956811517477,0.9954243251547804
4O04-2Q8,1337,nn,mean,MSE,1.0,cam,0.6078280508518219,0.0
4O04-2Q8,1337,nn,mean,MSE+AC,1.0,cam,0.3708951026201248,0.0
4O04-2Q8,1337,nn,mean,MSE+UCN,1.0,cam,0.8344443738460541,0.0
2QU2-251,1337,nn,mean,MSE,1.0,cam,0.4472391158342361,0.9651561495886876
2QU2-251,1337,nn,mean,MSE+AC,1.0,cam,0.2626257222145796,0.963615347338564
2QU2-251,1337,nn,mean,MSE+UCN,1.0,cam,0.2596481293439865,0.9596014356510628
4WPF-3SN,1337,nn,mean,MSE,1.0,cam,0.3387051373720169,0.7640741677754703
4WPF-3SN,1337,nn,mean,MSE+AC,1.0,cam,0.1817942708730697,0.901085049326494
4WPF-3SN,1337,nn,mean,MSE+UCN,1.0,cam,0.4546962380409241,0.8016029201080851
3F5P-741,1337,nn,mean,MSE,1.0,cam,0.3914123475551605,0.9620269066993916
3F5P-741,1337,nn,mean,MSE+AC,1.0,cam,0.2689282894134521,0.9860855675448889
3F5P-741,1337,nn,mean,MSE+UCN,1.0,cam,0.3990623652935028,0.946964940379164
1Z6E-IK8,1337,nn,mean,MSE,1.0,cam,0.2868979275226593,0.9628593361373042
1Z6E-IK8,1337,nn,mean,MSE+AC,1.0,cam,0.3269468247890472,0.969330734611182
1Z6E-IK8,1337,nn,mean,MSE+UCN,1.0,cam,0.4940129965543747,0.857651403669133
4GL5-G29,1337,nn,mean,MSE,1.0,cam,0.2331695482134819,0.9944230834087128
4GL5-G29,1337,nn,mean,MSE+AC,1.0,cam,0.2470344752073288,0.9900345278062426
3L9H-EMQ,1337,nn,mean,MSE,1.0,cam,0.331162728369236,0.9678415340277776
3L9H-EMQ,1337,nn,mean,MSE+AC,1.0,cam,0.2220324352383613,0.9819283062633516
3L9H-EMQ,1337,nn,mean,MSE+UCN,1.0,cam,0.1814740821719169,0.978150254777762
2R64-740,1337,nn,mean,MSE,1.0,cam,0.1423653401434421,0.9953427005751272
2R64-740,1337,nn,mean,MSE+AC,1.0,cam,0.1615918576717376,0.9951123774128008
2P4I-MR9,1337,nn,mean,MSE,1.0,cam,0.827902227640152,0.848289624017583
2P4I-MR9,1337,nn,mean,MSE+AC,1.0,cam,0.8224154561758041,0.8442931219230644
2P4I-MR9,1337,nn,mean,MSE+UCN,1.0,cam,0.8184296041727066,0.896839685959835
1FM9-570,1337,nn,mean,MSE,1.0,cam,0.3169024586677551,0.944051168552706
1FM9-570,1337,nn,mean,MSE+AC,1.0,cam,0.2852013558149338,0.9486458811653768
1FM9-570,1337,nn,mean,MSE+UCN,1.0,cam,0.157023012638092,0.98746411352101
4TY1-38W,1337,nn,mean,MSE,1.0,cam,0.0709195807576179,0.997268670494722
4TY1-38W,1337,nn,mean,MSE+AC,1.0,cam,0.1614894494414329,0.97735568949979
4TY1-38W,1337,nn,mean,MSE+UCN,1.0,cam,0.1758739352226257,0.9740432537116548
3PA3-C70,1337,nn,mean,MSE,1.0,cam,0.152715727686882,0.9936729011589096
3PA3-C70,1337,nn,mean,MSE+AC,1.0,cam,0.2280537076294422,0.9885027479533576
3PA3-C70,1337,nn,mean,MSE+UCN,1.0,cam,0.3385777324438095,0.9683317108965328
1H1Q-2A6,1337,nn,mean,MSE,1.0,cam,0.2650702856481075,0.8345728060143662
1H1Q-2A6,1337,nn,mean,MSE+AC,1.0,cam,0.3058260958641767,0.7469755620362164
1H1Q-2A6,1337,nn,mean,MSE+UCN,1.0,cam,0.3285280466079712,0.694970301396785
2EUF-LQQ,1337,nn,mean,MSE,1.0,cam,0.1571458056569099,0.9918736597712527
2EUF-LQQ,1337,nn,mean,MSE+AC,1.0,cam,0.3068232983350754,0.9597118877945484
2EUF-LQQ,1337,nn,mean,MSE+UCN,1.0,cam,0.3083564788103103,0.9667892344508864
3KYR-038,1337,nn,mean,MSE,1.0,cam,0.1619272008538246,0.988397434901415
3KYR-038,1337,nn,mean,MSE+AC,1.0,cam,0.3418663963675499,0.9945641317125532
3KYR-038,1337,nn,mean,MSE+UCN,1.0,cam,0.3876585066318512,0.9194678534261008
4TY1-38W,1337,nn,att,MSE+UCN,1.0,gradinput,0.1980814859271049,0.967863802431672
4TY1-38W,1337,nn,att,MSE,1.0,gradinput,0.4363487064838409,0.8314168528585606
3F7Z-34O,1337,nn,att,MSE+UCN,1.0,gradinput,0.4539852440357208,0.9493272385190172
3F7Z-34O,1337,nn,att,MSE,1.0,gradinput,0.4496071487665176,0.9472462480947154
2B36-5PP,1337,nn,att,MSE+UCN,1.0,gradinput,0.5467166751623154,0.9320557513483364
2B36-5PP,1337,nn,att,MSE,1.0,gradinput,0.7285346984863281,0.9766503452975842
1R0E-DFN,1337,nn,att,MSE+UCN,1.0,gradinput,0.3297590613365173,0.9739222313904904
1R0E-DFN,1337,nn,att,MSE,1.0,gradinput,0.1824280172586441,0.9879448801024128
1T69-SHH,1337,nn,att,MSE,1.0,gradinput,0.3524550646543503,0.9356022220427208
2B54-D05,1337,nn,att,MSE+UCN,1.0,gradinput,0.3657224029302597,0.982578641904975
2B54-D05,1337,nn,att,MSE,1.0,gradinput,0.246907889842987,0.9981607878607656
1NFU-RRP,1337,nn,att,MSE+UCN,1.0,gradinput,0.3556463122367859,0.8614991133896104
1NFU-RRP,1337,nn,att,MSE,1.0,gradinput,0.3800833374261856,0.8321929799217052
1X8B-824,1337,nn,att,MSE+UCN,1.0,gradinput,0.1591713055968284,0.9879982888558938
1X8B-824,1337,nn,att,MSE,1.0,gradinput,0.1041908375918865,0.9913952201496364
2BKT-RPF,1337,nn,att,MSE,1.0,gradinput,0.4788144901394844,0.7596923596449796
3IGB-454,1337,nn,att,MSE,1.0,gradinput,0.5052068829536438,0.968210438349789
1OIR-HDY,1337,nn,att,MSE+UCN,1.0,gradinput,0.2341107651591301,0.9985297449746926
1OIR-HDY,1337,nn,att,MSE,1.0,gradinput,0.502392128109932,0.9833265432591544
4JQA-ID8,1337,nn,att,MSE+UCN,1.0,gradinput,0.3355367481708526,0.9014494608631992
4JQA-ID8,1337,nn,att,MSE,1.0,gradinput,0.2851292490959167,0.9207886646558712
4WQP-3SX,1337,nn,att,MSE+UCN,1.0,gradinput,0.1719205304980278,0.9837599856746424
4WQP-3SX,1337,nn,att,MSE,1.0,gradinput,0.1859005987644195,0.9803341458201285
1KE5-LS1,1337,nn,att,MSE+UCN,1.0,gradinput,0.1754422038793563,0.9946898848788752
1KE5-LS1,1337,nn,att,MSE,1.0,gradinput,0.5830897390842438,0.9910814788535744
3JSI-WTC,1337,nn,att,MSE+UCN,1.0,gradinput,0.2574014514684677,0.9448645718303148
3JSI-WTC,1337,nn,att,MSE,1.0,gradinput,0.2642269134521484,0.9550911691728884
4TPM-35E,1337,nn,att,MSE+UCN,1.0,gradinput,0.5949916243553162,0.8774767962369046
4TPM-35E,1337,nn,att,MSE,1.0,gradinput,0.7150930762290955,0.7018995496305842
4JIA-1K3,1337,nn,att,MSE+UCN,1.0,gradinput,0.7797060608863831,0.8040846626096415
4JIA-1K3,1337,nn,att,MSE,1.0,gradinput,0.2940249145030975,0.973508619731462
2Q59-240,1337,nn,att,MSE+UCN,1.0,gradinput,0.6243828684091568,0.7790471471337181
2Q59-240,1337,nn,att,MSE,1.0,gradinput,0.5618866458535194,0.7762967331071791
3O9L-LPN,1337,nn,att,MSE+UCN,1.0,gradinput,0.2158089317381382,0.8863310001085969
3O9L-LPN,1337,nn,att,MSE,1.0,gradinput,0.221339538693428,0.8949298192696171
1RDT-570,1337,nn,att,MSE+UCN,1.0,gradinput,0.4227740168571472,0.9531922438316992
1RDT-570,1337,nn,att,MSE,1.0,gradinput,0.2415396124124527,0.9748250310599358
2FME-3QC,1337,nn,att,MSE,1.0,gradinput,0.2076224908232689,0.9820678040707308
2FWZ-H71,1337,nn,att,MSE+UCN,1.0,gradinput,0.2701858654618263,0.9839579527039212
2FWZ-H71,1337,nn,att,MSE,1.0,gradinput,0.2818265259265899,0.9759842725935538
1D3G-BRE,1337,nn,att,MSE+UCN,1.0,gradinput,0.8377790451049805,0.8086142028196868
1D3G-BRE,1337,nn,att,MSE,1.0,gradinput,0.648921936750412,0.9093552281372822
4M0F-1YK,1337,nn,att,MSE+UCN,1.0,gradinput,0.2847832441329956,0.9912020340800743
4M0F-1YK,1337,nn,att,MSE,1.0,gradinput,0.4222963005304336,0.996283038879047
3EYG-MI1,1337,nn,att,MSE+UCN,1.0,gradinput,0.4387844279408455,0.848579945431378
3EYG-MI1,1337,nn,att,MSE,1.0,gradinput,0.2037217915058136,0.9765694946953736
2B53-D23,1337,nn,att,MSE+UCN,1.0,gradinput,0.3663037866353988,0.872179352838486
2B53-D23,1337,nn,att,MSE,1.0,gradinput,0.3732491731643677,0.8886162612852327
3W2T-LF7,1337,nn,att,MSE,1.0,gradinput,0.1990760415792465,0.9856280906974711
3FPM-793,1337,nn,att,MSE+UCN,1.0,gradinput,0.6241363137960434,0.8479376945687774
3FPM-793,1337,nn,att,MSE,1.0,gradinput,0.4749927371740341,0.9020494653427514
3U9N-09H,1337,nn,att,MSE+UCN,1.0,gradinput,0.4249813482165336,0.812732443411819
3U9N-09H,1337,nn,att,MSE,1.0,gradinput,0.6537695154547691,0.1894923677057097
3KWF-B1Q,1337,nn,att,MSE+UCN,1.0,gradinput,0.3784038573503494,0.9419969217934384
3KWF-B1Q,1337,nn,att,MSE,1.0,gradinput,0.3940619528293609,0.8902468085249521
1YRS-L47,1337,nn,att,MSE+UCN,1.0,gradinput,0.2960777133703232,0.9946058772472164
1YRS-L47,1337,nn,att,MSE,1.0,gradinput,0.234846644103527,0.9876237075439732
5HDU-60W,1337,nn,att,MSE+UCN,1.0,gradinput,0.24992785602808,0.9652428255312788
5HDU-60W,1337,nn,att,MSE,1.0,gradinput,0.2766266837716102,0.9086695120436056
3VSW-R31,1337,nn,att,MSE+UCN,1.0,gradinput,0.1827953234314918,0.9950145045339788
3VSW-R31,1337,nn,att,MSE,1.0,gradinput,0.0853171795606613,0.9968041949927036
3NC9-TR3,1337,nn,att,MSE+UCN,1.0,gradinput,0.3267637491226196,0.8552285097089812
3NC9-TR3,1337,nn,att,MSE,1.0,gradinput,0.3592452257871628,0.9027427205421564
3F5P-741,1337,nn,att,MSE+UCN,1.0,gradinput,0.7680775821208954,0.9220875950360544
3F5P-741,1337,nn,att,MSE,1.0,gradinput,0.7496285438537598,0.9510322922950604
3RUK-AER,1337,nn,att,MSE+UCN,1.0,gradinput,0.0597084946930408,0.9965037614973374
3RUK-AER,1337,nn,att,MSE,1.0,gradinput,0.288331963121891,0.9029280580630548
2ETM-7PY,1337,nn,att,MSE+UCN,1.0,gradinput,0.2892253845930099,0.9952393034652172
2ETM-7PY,1337,nn,att,MSE,1.0,gradinput,0.0775186978280544,0.9971542304464408
2YM8-YM8,1337,nn,att,MSE+UCN,1.0,gradinput,0.3287960141897201,0.8558325093570399
2YM8-YM8,1337,nn,att,MSE,1.0,gradinput,0.3278532326221466,0.8275001918332177
4KFO-1QS,1337,nn,att,MSE+UCN,1.0,gradinput,0.2113089710474014,0.9868362278317228
4KFO-1QS,1337,nn,att,MSE,1.0,gradinput,0.2350354641675949,0.9905758595864768
4MBI-26K,1337,nn,att,MSE,1.0,gradinput,0.24574925750494,0.965239158032171
4XT9-43V,1337,nn,att,MSE+UCN,1.0,gradinput,0.7526847124099731,0.892032748392569
4XT9-43V,1337,nn,att,MSE,1.0,gradinput,0.2900745347142219,0.9916257989938676
3VJC-ZGA,1337,nn,att,MSE+UCN,1.0,gradinput,1.2077998518943789,-0.1254604727007731
3VJC-ZGA,1337,nn,att,MSE,1.0,gradinput,1.367254376411438,0.1045041253717574
2Q8S-L92,1337,nn,att,MSE+UCN,1.0,gradinput,0.4431115090847015,0.0
2Q8S-L92,1337,nn,att,MSE,1.0,gradinput,0.2158086523413658,0.0
3OY1-589,1337,nn,att,MSE+UCN,1.0,gradinput,0.5413342118263245,0.795261043672821
3OY1-589,1337,nn,att,MSE,1.0,gradinput,0.2714368477463722,0.7468812732061247
4U41-3C8,1337,nn,att,MSE+UCN,1.0,gradinput,0.1804641783237457,0.9582959643001352
4U41-3C8,1337,nn,att,MSE,1.0,gradinput,0.2272270657122135,0.8524080226312318
3WK4-S0A,1337,nn,att,MSE+UCN,1.0,gradinput,0.631727784872055,0.8873351624850212
3WK4-S0A,1337,nn,att,MSE,1.0,gradinput,0.2830328643321991,0.969636091127384
1HVY-D16,1337,nn,att,MSE+UCN,1.0,gradinput,0.3810687586665153,0.8946468304170172
1HVY-D16,1337,nn,att,MSE,1.0,gradinput,0.335397332906723,0.9317257833159028
2VCI-2GJ,1337,nn,att,MSE+UCN,1.0,gradinput,0.4544520378112793,0.8844710619652173
2VCI-2GJ,1337,nn,att,MSE,1.0,gradinput,0.3814162164926529,0.8859486366851784
2YWP-A42,1337,nn,att,MSE+UCN,1.0,gradinput,0.1896587759256363,0.991827177263897
2YWP-A42,1337,nn,att,MSE,1.0,gradinput,0.1242056563496589,0.9963218589248556
3UMW-596,1337,nn,att,MSE,1.0,gradinput,0.3474916070699692,0.9424889617298604
4LYN-1YG,1337,nn,att,MSE,1.0,gradinput,0.2130814902484417,0.9570901166241288
3UFL-508,1337,nn,att,MSE+UCN,1.0,gradinput,0.2937860339879989,0.9577771138037688
3UFL-508,1337,nn,att,MSE,1.0,gradinput,0.4405968487262726,0.9715046248307732
1Q4L-679,1337,nn,att,MSE+UCN,1.0,gradinput,0.2174098044633865,0.96188179591972
1Q4L-679,1337,nn,att,MSE,1.0,gradinput,0.2141327783465385,0.9667727767999382
3DD0-EZL,1337,nn,att,MSE+UCN,1.0,gradinput,0.3782195188105106,0.2716824947296905
3DD0-EZL,1337,nn,att,MSE,1.0,gradinput,0.4901828803122043,0.1429284868510259
4HAI-I23,1337,nn,att,MSE+UCN,1.0,gradinput,0.4713983386754989,0.9200574557090316
4HAI-I23,1337,nn,att,MSE,1.0,gradinput,0.232047252357006,0.9779389386591398
1P2A-5BN,1337,nn,att,MSE+UCN,1.0,gradinput,0.3279412090778351,0.8981861313808105
1P2A-5BN,1337,nn,att,MSE,1.0,gradinput,0.5439218431711197,0.7752411813635149
1M17-AQ4,1337,nn,att,MSE,1.0,gradinput,0.3649734854698181,0.9676386004494576
4JZE-1NK,1337,nn,att,MSE,1.0,gradinput,0.4612550586462021,0.9699262285122936
3TK5-D1Q,1337,nn,att,MSE+UCN,1.0,gradinput,0.8750667870044708,0.0
3TK5-D1Q,1337,nn,att,MSE,1.0,gradinput,0.1435530770104378,0.0
3IND-593,1337,nn,att,MSE,1.0,gradinput,0.2792663723230362,0.96254104822344
4ZAU-YY3,1337,nn,att,MSE+UCN,1.0,gradinput,0.2827487289905548,0.9883495054602804
4ZAU-YY3,1337,nn,att,MSE,1.0,gradinput,0.3648003786802292,0.9761460680139562
2GM1-2AZ,1337,nn,att,MSE+UCN,1.0,gradinput,0.4270445555448532,0.9287096805992217
2GM1-2AZ,1337,nn,att,MSE,1.0,gradinput,0.2907579243183136,0.9501399347324424
1XKK-FMM,1337,nn,att,MSE+UCN,1.0,gradinput,0.4554654508829117,0.8902206722115725
1XKK-FMM,1337,nn,att,MSE,1.0,gradinput,0.4403756707906723,0.872831688880028
1NAX-IH5,1337,nn,att,MSE,1.0,gradinput,2.3415492177009583,0.9769516338744696
2V0M-KKK,1337,nn,att,MSE+UCN,1.0,gradinput,1.1094090342521667,0.579248126582583
2V0M-KKK,1337,nn,att,MSE,1.0,gradinput,0.6344874799251556,0.4337093302676696
4JAI-XU2,1337,nn,att,MSE,1.0,gradinput,1.2496705055236816,0.0
2P4J-23I,1337,nn,att,MSE+UCN,1.0,gradinput,0.5596137195825577,0.9463318077214
2P4J-23I,1337,nn,att,MSE,1.0,gradinput,0.1177790127694606,0.9980371452422292
1OIQ-HDU,1337,nn,att,MSE+UCN,1.0,gradinput,1.5258435904979706,-0.0378064266470697
1OIQ-HDU,1337,nn,att,MSE,1.0,gradinput,1.3747398257255554,-0.0745309428069994
1TU6-FSP,1337,nn,att,MSE,1.0,gradinput,0.4459213465452194,0.9117226338489884
4ID7-1G0,1337,nn,att,MSE+UCN,1.0,gradinput,0.2975578680634498,0.891266214285964
4ID7-1G0,1337,nn,att,MSE,1.0,gradinput,0.2117066383361816,0.9456009637563858
1ZTQ-033,1337,nn,att,MSE+UCN,1.0,gradinput,0.2691549733281135,0.9611962381671952
1ZTQ-033,1337,nn,att,MSE,1.0,gradinput,0.8278052508831024,0.131797721095937
3POZ-03P,1337,nn,att,MSE+UCN,1.0,gradinput,1.1192802488803864,0.1926312746396096
3POZ-03P,1337,nn,att,MSE,1.0,gradinput,0.7448818981647491,0.7157783210997553
2YDK-YDK,1337,nn,att,MSE+UCN,1.0,gradinput,0.4561785012483597,0.93636654614832
2YDK-YDK,1337,nn,att,MSE,1.0,gradinput,0.6420472115278244,0.807011878976442
3N3G-93N,1337,nn,att,MSE,1.0,gradinput,0.6543274223804474,0.9152327663932224
1F40-GPI,1337,nn,att,MSE,1.0,gradinput,0.180840715765953,0.9729780366273268
4XJ0-41B,1337,nn,att,MSE+UCN,1.0,gradinput,0.5243732333183289,0.6429304920224085
4XJ0-41B,1337,nn,att,MSE,1.0,gradinput,0.3915780037641525,0.8091375927195493
4X6X-S74,1337,nn,att,MSE+UCN,1.0,gradinput,0.5259631872177124,0.6728493493811318
4X6X-S74,1337,nn,att,MSE,1.0,gradinput,0.3278091549873352,0.9121209604347622
3D4Q-SM5,1337,nn,att,MSE+UCN,1.0,gradinput,0.6520038694143295,0.9762639200527564
3D4Q-SM5,1337,nn,att,MSE,1.0,gradinput,0.3024169057607651,0.9882690488187568
3GW5-72X,1337,nn,att,MSE,1.0,gradinput,0.2300364971160888,0.9735805690077116
4HMN-16J,1337,nn,att,MSE+UCN,1.0,gradinput,0.1660687699913978,0.98586461563975
4HMN-16J,1337,nn,att,MSE,1.0,gradinput,0.1252730228006839,0.9879747245875024
3WZJ-O43,1337,nn,att,MSE+UCN,1.0,gradinput,0.3456074595451355,0.960472938216141
3WZJ-O43,1337,nn,att,MSE,1.0,gradinput,0.1438695676624775,0.9824151536991296
4MQ1-2C3,1337,nn,att,MSE+UCN,1.0,gradinput,0.4749727100133896,0.7584863985704591
4MQ1-2C3,1337,nn,att,MSE,1.0,gradinput,0.6022922992706299,0.3778549803932308
1KMS-LIH,1337,nn,att,MSE+UCN,1.0,gradinput,0.6906860619783401,0.8866516690648152
1KMS-LIH,1337,nn,att,MSE,1.0,gradinput,0.4601273015141487,0.938470738419582
4NR7-2LO,1337,nn,att,MSE+UCN,1.0,gradinput,0.5840492621064186,0.7173196224131674
4NR7-2LO,1337,nn,att,MSE,1.0,gradinput,0.7706601321697235,0.4691287099225479
4RX5-3YO,1337,nn,att,MSE+UCN,1.0,gradinput,0.6274607479572296,0.8665808266921021
4RX5-3YO,1337,nn,att,MSE,1.0,gradinput,0.5325124561786652,0.9247400434819406
3E37-ED5,1337,nn,att,MSE+UCN,1.0,gradinput,0.9064751490950584,0.0
3E37-ED5,1337,nn,att,MSE,1.0,gradinput,0.3542955070734024,0.0
2X8D-X8D,1337,nn,att,MSE+UCN,1.0,gradinput,0.5129191428422928,0.9198066943950194
2X8D-X8D,1337,nn,att,MSE,1.0,gradinput,0.3572049662470817,0.8891893531275548
4ZJW-4P1,1337,nn,att,MSE+UCN,1.0,gradinput,0.1871497631072998,0.9897044106006576
4ZJW-4P1,1337,nn,att,MSE,1.0,gradinput,0.3290483206510544,0.9573763120753332
4JOO-1M4,1337,nn,att,MSE+UCN,1.0,gradinput,0.1408066637814045,0.8905480844200752
4JOO-1M4,1337,nn,att,MSE,1.0,gradinput,0.1799418404698372,0.9939448808294974
4XMO-46G,1337,nn,att,MSE+UCN,1.0,gradinput,0.3216174244880676,0.9011324149693348
4XMO-46G,1337,nn,att,MSE,1.0,gradinput,0.2397278696298599,0.8257502562761078
2J5F-DJK,1337,nn,att,MSE,1.0,gradinput,0.2597014009952545,0.9844676645504188
2W26-RIV,1337,nn,att,MSE+UCN,1.0,gradinput,0.3986096158623695,0.9040567243609566
2W26-RIV,1337,nn,att,MSE,1.0,gradinput,0.3594705983996391,0.9203326579968434
1IPC-MGP,1337,nn,att,MSE+UCN,1.0,gradinput,0.3542934656143188,0.9838389444821102
1IPC-MGP,1337,nn,att,MSE,1.0,gradinput,0.2680359482765198,0.9753466139077598
3CHO-4BG,1337,nn,att,MSE+UCN,1.0,gradinput,0.2880559042096138,0.9902411545842004
3CHO-4BG,1337,nn,att,MSE,1.0,gradinput,0.2627767920494079,0.9864263603195268
3QAQ-QAQ,1337,nn,att,MSE+UCN,1.0,gradinput,0.6682812869548798,0.7997634517800369
3QAQ-QAQ,1337,nn,att,MSE,1.0,gradinput,0.6300691366195679,0.8234567234703396
2VV9-IM9,1337,nn,att,MSE+UCN,1.0,gradinput,0.7279756665229797,0.5605522622063084
2VV9-IM9,1337,nn,att,MSE,1.0,gradinput,0.3220991194248199,0.9265997610329536
2EUF-LQQ,1337,nn,att,MSE+UCN,1.0,gradinput,0.3221004605293274,0.958291225690546
2EUF-LQQ,1337,nn,att,MSE,1.0,gradinput,0.2958474457263946,0.969975325866816
1EZQ-RPR,1337,nn,att,MSE+UCN,1.0,gradinput,0.8476285040378571,0.5163587038430102
1EZQ-RPR,1337,nn,att,MSE,1.0,gradinput,0.8379952311515808,0.521500672561809
2ICA-2IC,1337,nn,att,MSE+UCN,1.0,gradinput,0.3902375027537346,0.8136995152356965
2ICA-2IC,1337,nn,att,MSE,1.0,gradinput,0.3659969717264175,0.904398653494212
4LY1-20Y,1337,nn,att,MSE+UCN,1.0,gradinput,0.7252451330423355,0.7376914272708034
4LY1-20Y,1337,nn,att,MSE,1.0,gradinput,0.3739607408642769,0.8982043832393811
3EQM-ASD,1337,nn,att,MSE+UCN,1.0,gradinput,0.8455059826374054,0.6135072644419014
3EQM-ASD,1337,nn,att,MSE,1.0,gradinput,0.1775705590844154,0.9852857769049737
4OBO-2QV,1337,nn,att,MSE+UCN,1.0,gradinput,0.2721525803208351,0.9156284423183692
4OBO-2QV,1337,nn,att,MSE,1.0,gradinput,0.3139259293675422,0.9370411642044968
2EI6-D92,1337,nn,att,MSE+UCN,1.0,gradinput,0.7261174023151398,0.7048100553125001
2EI6-D92,1337,nn,att,MSE,1.0,gradinput,0.35435351729393,0.8866662974310666
830C-RS1,1337,nn,att,MSE+UCN,1.0,gradinput,1.6236476302146912,-0.2339101561693407
830C-RS1,1337,nn,att,MSE,1.0,gradinput,1.347021758556366,0.946884709201933
2WIH-P48,1337,nn,att,MSE+UCN,1.0,gradinput,0.2340346723794937,0.9911600327233218
2WIH-P48,1337,nn,att,MSE,1.0,gradinput,0.2701632753014564,0.9768395250759618
3WZK-O23,1337,nn,att,MSE+UCN,1.0,gradinput,0.4680414795875549,0.8638626444786945
3WZK-O23,1337,nn,att,MSE,1.0,gradinput,0.6570763736963272,0.7129523661907338
5E1E-5JG,1337,nn,att,MSE+UCN,1.0,gradinput,0.3654301166534424,0.738583218904287
5E1E-5JG,1337,nn,att,MSE,1.0,gradinput,1.1998634934425354,0.4132489028286185
1D8M-BBH,1337,nn,att,MSE+UCN,1.0,gradinput,0.6577972769737244,0.559262593905186
1D8M-BBH,1337,nn,att,MSE,1.0,gradinput,1.2306227684020996,0.7093402192921439
2J6M-AEE,1337,nn,att,MSE,1.0,gradinput,0.4056759029626846,0.9743571586678392
2X6D-X6D,1337,nn,att,MSE+UCN,1.0,gradinput,0.3154224902391433,0.9563685720297452
2X6D-X6D,1337,nn,att,MSE,1.0,gradinput,0.4271415546536445,0.8642454679416841
4KFN-1QR,1337,nn,att,MSE+UCN,1.0,gradinput,0.2679182887077331,0.9575600716665028
4KFN-1QR,1337,nn,att,MSE,1.0,gradinput,0.7805801630020142,0.7926646600775168
4Y73-XPY,1337,nn,att,MSE+UCN,1.0,gradinput,0.3466730713844299,0.9590172102870872
4Y73-XPY,1337,nn,att,MSE,1.0,gradinput,0.2331391274929046,0.9805269467718418
4OCZ-2RU,1337,nn,att,MSE,1.0,gradinput,0.3988188207149505,0.9225142902543908
3II5-831,1337,nn,att,MSE+UCN,1.0,gradinput,0.3893034011125564,0.9181838000035796
3II5-831,1337,nn,att,MSE,1.0,gradinput,0.5328720510005951,0.8858281903292738
3WBL-PDY,1337,nn,att,MSE+UCN,1.0,gradinput,0.8804383873939514,0.9566340036752948
3WBL-PDY,1337,nn,att,MSE,1.0,gradinput,0.175217717885971,0.9920388236864964
1HY7-MBS,1337,nn,att,MSE+UCN,1.0,gradinput,0.7305498123168945,0.8048393483112921
1HY7-MBS,1337,nn,att,MSE,1.0,gradinput,0.6164398714900017,0.8321868370542644
3N0T-OPY,1337,nn,att,MSE+UCN,1.0,gradinput,0.8658986687660217,0.7616675662378635
3N0T-OPY,1337,nn,att,MSE,1.0,gradinput,0.9059006795287132,0.6901336195200585
4DDL-0JQ,1337,nn,att,MSE,1.0,gradinput,0.5791367590427399,0.9456115978340855
4JR5-1LS,1337,nn,att,MSE+UCN,1.0,gradinput,0.1206938624382019,0.9937195997935346
4JR5-1LS,1337,nn,att,MSE,1.0,gradinput,0.1184427365660667,0.9993735559041526
4X7I-3YS,1337,nn,att,MSE+UCN,1.0,gradinput,0.4512438774108886,0.8921093294626082
4X7I-3YS,1337,nn,att,MSE,1.0,gradinput,0.231961004436016,0.9703309865135832
4YFF-4CV,1337,nn,att,MSE+UCN,1.0,gradinput,0.2467464804649353,0.9636265639329388
4YFF-4CV,1337,nn,att,MSE,1.0,gradinput,0.2884908020496368,0.9523705789246772
3OQK-S52,1337,nn,att,MSE+UCN,1.0,gradinput,0.3942222595214844,0.9238038550745148
3OQK-S52,1337,nn,att,MSE,1.0,gradinput,0.355374351143837,0.9568994658485126
4WT6-3U6,1337,nn,att,MSE+UCN,1.0,gradinput,0.5917924642562866,0.8214105545758913
4WT6-3U6,1337,nn,att,MSE,1.0,gradinput,0.3849246650934219,0.9361448519002622
1KE9-LS5,1337,nn,att,MSE+UCN,1.0,gradinput,0.3454717025160789,0.9474428127738318
1KE9-LS5,1337,nn,att,MSE,1.0,gradinput,0.6397489905357361,0.8971037555991143
2AUX-CT1,1337,nn,att,MSE,1.0,gradinput,0.7141266763210297,0.914643545854158
2A4L-RRC,1337,nn,att,MSE+UCN,1.0,gradinput,0.1774573773145675,0.9936128076168188
2A4L-RRC,1337,nn,att,MSE,1.0,gradinput,0.1020353250205516,0.9981770986450004
3ARN-MSJ,1337,nn,att,MSE+UCN,1.0,gradinput,1.4049609899520874,-0.2436504646111491
3ARN-MSJ,1337,nn,att,MSE,1.0,gradinput,0.5903865694999695,0.8168394725537278
