target,seed,conv,pool,loss,lambda1,explainer,rmse_test,pcc_test
3DUY-AFJ,1337,nn,mean,MSE+UCN,1.0,diff,0.6314708590507507,0.8053543013543502
3DUY-AFJ,1337,nn,mean,MSE,1.0,diff,0.5522560030221939,0.893989040347187
5AXP-4LK,1337,nn,mean,MSE+AC,1.0,diff,0.5332113057374954,-0.0017728490818609
5AXP-4LK,1337,nn,mean,MSE+UCN,1.0,diff,0.5220537856221199,0.9340119706519476
5AXP-4LK,1337,nn,mean,MSE,1.0,diff,0.6345139108598232,-0.0028114406655023
2FPT-ILB,1337,nn,mean,MSE+AC,1.0,diff,0.2273015975952148,0.9634508719876832
2FPT-ILB,1337,nn,mean,MSE+UCN,1.0,diff,0.191124115139246,0.9879829145328012
2FPT-ILB,1337,nn,mean,MSE,1.0,diff,0.2274995893239975,0.9581896941129876
3W2T-LF7,1337,nn,mean,MSE+AC,1.0,diff,0.1765304766595363,0.9905461212342944
3W2T-LF7,1337,nn,mean,MSE+UCN,1.0,diff,0.3235059157013893,0.9692541334704377
3W2T-LF7,1337,nn,mean,MSE,1.0,diff,0.2302740067243576,0.9853626094119108
2YDI-YDI,1337,nn,mean,MSE+AC,1.0,diff,0.2143382057547569,0.990242879204404
2YDI-YDI,1337,nn,mean,MSE+UCN,1.0,diff,0.3756583929061889,0.9517573255318186
2YDI-YDI,1337,nn,mean,MSE,1.0,diff,0.17569400370121,0.988290493078244
3KWF-B1Q,1337,nn,mean,MSE+AC,1.0,diff,0.3263259083032608,0.9602988856067948
3KWF-B1Q,1337,nn,mean,MSE+UCN,1.0,diff,0.4265290349721908,0.942065091211036
3KWF-B1Q,1337,nn,mean,MSE,1.0,diff,0.3440046161413193,0.944249710868146
2GM1-2AZ,1337,nn,mean,MSE+AC,1.0,diff,0.2008398026227951,0.980284797506547
2GM1-2AZ,1337,nn,mean,MSE+UCN,1.0,diff,0.1894250363111496,0.9867098185457288
2GM1-2AZ,1337,nn,mean,MSE,1.0,diff,0.2179742008447647,0.98218351035054
4I8V-BHF,1337,nn,mean,MSE+AC,1.0,diff,0.7315455079078674,0.0
4I8V-BHF,1337,nn,mean,MSE+UCN,1.0,diff,0.3895868062973022,0.0
4I8V-BHF,1337,nn,mean,MSE,1.0,diff,0.6472906470298767,0.0
2WOG-ZZD,1337,nn,mean,MSE+AC,1.0,diff,0.3044926226139068,0.9457008946134616
2WOG-ZZD,1337,nn,mean,MSE+UCN,1.0,diff,0.3068946450948715,0.9490731722283984
2WOG-ZZD,1337,nn,mean,MSE,1.0,diff,0.3149160668253898,0.9393236435091306
2QN1-0AS,1337,nn,mean,MSE+AC,1.0,diff,0.1759336739778518,0.9782608249117396
2QN1-0AS,1337,nn,mean,MSE+UCN,1.0,diff,0.2260992676019668,0.9579178251442612
2QN1-0AS,1337,nn,mean,MSE,1.0,diff,0.2617498636245727,0.947360628472857
2E9N-76A,1337,nn,mean,MSE+AC,1.0,diff,0.0984671935439109,0.9974000025776928
2E9N-76A,1337,nn,mean,MSE+UCN,1.0,diff,0.203955627977848,0.9910579506652222
2E9N-76A,1337,nn,mean,MSE,1.0,diff,0.1021602489054203,0.9989071216734208
1ZTQ-033,1337,nn,mean,MSE+AC,1.0,diff,0.5137064605951309,0.9665597551762032
1ZTQ-033,1337,nn,mean,MSE+UCN,1.0,diff,0.2463727667927742,0.9745844206290526
1ZTQ-033,1337,nn,mean,MSE,1.0,diff,0.2013836577534675,0.9800259608761026
1TFT-997,1337,nn,mean,MSE+AC,1.0,diff,0.5048802196979523,0.9978593570588824
1TFT-997,1337,nn,mean,MSE+UCN,1.0,diff,0.373557984828949,0.9844226541576354
1TFT-997,1337,nn,mean,MSE,1.0,diff,0.4515203610062599,0.996870833040764
4FKQ-42K,1337,nn,mean,MSE+AC,1.0,diff,0.4710503965616226,0.944675129609408
4FKQ-42K,1337,nn,mean,MSE+UCN,1.0,diff,0.3501081764698028,0.9609728329073332
4FKQ-42K,1337,nn,mean,MSE,1.0,diff,0.3753895834088325,0.9389655416154596
4W4V-3H8,1337,nn,mean,MSE+AC,1.0,diff,0.3955810219049454,0.901993974596576
4W4V-3H8,1337,nn,mean,MSE+UCN,1.0,diff,0.6008371710777283,0.7310625372775467
4W4V-3H8,1337,nn,mean,MSE,1.0,diff,0.385402575135231,0.884940739193095
4MXC-DWF,1337,nn,mean,MSE+AC,1.0,diff,0.2320712879300117,0.9573287547531169
4MXC-DWF,1337,nn,mean,MSE+UCN,1.0,diff,0.3547966033220291,0.9343402074282394
4MXC-DWF,1337,nn,mean,MSE,1.0,diff,0.2820643633604049,0.9511447456299312
1RWQ-5AP,1337,nn,mean,MSE+AC,1.0,diff,1.511293143033981,0.937576471149328
1RWQ-5AP,1337,nn,mean,MSE+UCN,1.0,diff,1.1747101843357086,0.9069421810965078
1RWQ-5AP,1337,nn,mean,MSE,1.0,diff,1.425597071647644,0.9209435900369776
1F0R-815,1337,nn,mean,MSE+AC,1.0,diff,0.1791583187878132,0.98371021983914
1F0R-815,1337,nn,mean,MSE+UCN,1.0,diff,0.256807841360569,0.9740323766669338
1F0R-815,1337,nn,mean,MSE,1.0,diff,0.2088629230856895,0.974379956536497
3OCS-746,1337,nn,mean,MSE+AC,1.0,diff,0.4899364560842514,0.9099738479875944
3OCS-746,1337,nn,mean,MSE+UCN,1.0,diff,0.4317678287625313,0.9295534544231874
3OCS-746,1337,nn,mean,MSE,1.0,diff,0.4797671362757683,0.9018901396618768
3I7G-732,1337,nn,mean,MSE+AC,1.0,diff,0.4232196062803268,0.9682235745202332
3I7G-732,1337,nn,mean,MSE+UCN,1.0,diff,0.5374161899089813,0.9323001429545263
3I7G-732,1337,nn,mean,MSE,1.0,diff,0.282143235206604,0.9800252427617844
2F8C-ZOL,1337,nn,mean,MSE+AC,1.0,diff,0.5046511590480804,0.8310463387390336
2F8C-ZOL,1337,nn,mean,MSE+UCN,1.0,diff,0.3793800771236419,0.940625224033972
2F8C-ZOL,1337,nn,mean,MSE,1.0,diff,0.5017793625593185,0.8340681402226404
2AYP-43A,1337,nn,mean,MSE+AC,1.0,diff,0.155874416232109,0.9912020077923178
2AYP-43A,1337,nn,mean,MSE+UCN,1.0,diff,0.6333315968513489,0.9662375375758364
2AYP-43A,1337,nn,mean,MSE,1.0,diff,0.2460165470838546,0.9917207388506524
4XHK-3YR,1337,nn,mean,MSE+AC,1.0,diff,0.5744398776441813,0.943631195655289
4XHK-3YR,1337,nn,mean,MSE+UCN,1.0,diff,0.4537484459578991,0.972435271792953
4XHK-3YR,1337,nn,mean,MSE,1.0,diff,0.3966156467795372,0.9841941939809388
3ELM-24F,1337,nn,mean,MSE+AC,1.0,diff,0.4424856007099151,0.6522113567730733
3ELM-24F,1337,nn,mean,MSE+UCN,1.0,diff,0.6485012173652649,0.5142630911844817
3ELM-24F,1337,nn,mean,MSE,1.0,diff,0.2876543626189232,0.7186759078000162
5D1J-56H,1337,nn,mean,MSE+AC,1.0,diff,0.127570878714323,0.9929299695169826
5D1J-56H,1337,nn,mean,MSE+UCN,1.0,diff,0.2261263653635978,0.9772419637449704
5D1J-56H,1337,nn,mean,MSE,1.0,diff,0.14571538195014,0.9859897055917932
2B52-D42,1337,nn,mean,MSE+AC,1.0,diff,0.1732384711503982,0.9517341955086048
2B52-D42,1337,nn,mean,MSE+UCN,1.0,diff,0.2956150025129318,0.8847029508974983
2B52-D42,1337,nn,mean,MSE,1.0,diff,0.6980798542499542,0.9432739790472524
3IG6-438,1337,nn,mean,MSE+AC,1.0,diff,0.5453418642282486,0.0131913659977677
3IG6-438,1337,nn,mean,MSE+UCN,1.0,diff,0.7953801155090332,-0.0599410869249783
3IG6-438,1337,nn,mean,MSE,1.0,diff,0.6212984919548035,0.0187536275556616
3RO4-LJ9,1337,nn,mean,MSE+AC,1.0,diff,0.2444600835442543,0.946847873740516
3RO4-LJ9,1337,nn,mean,MSE+UCN,1.0,diff,0.2853277176618576,0.9425035284695537
3RO4-LJ9,1337,nn,mean,MSE,1.0,diff,0.2496860772371292,0.946964860305532
2YWP-A42,1337,nn,mean,MSE+AC,1.0,diff,0.1910437196493148,0.9915575327102848
2YWP-A42,1337,nn,mean,MSE+UCN,1.0,diff,0.2145909816026687,0.988632292899058
2YWP-A42,1337,nn,mean,MSE,1.0,diff,0.2274873331189155,0.9883466635752728
3EID-PO5,1337,nn,mean,MSE+AC,1.0,diff,0.2937271893024444,0.0
3EID-PO5,1337,nn,mean,MSE+UCN,1.0,diff,0.4022504463791847,0.0
3EID-PO5,1337,nn,mean,MSE,1.0,diff,0.2529092952609062,0.0
4ZAU-YY3,1337,nn,mean,MSE+AC,1.0,diff,0.545128807425499,0.9763094588360994
4ZAU-YY3,1337,nn,mean,MSE+UCN,1.0,diff,0.6520240753889084,0.9620261159496124
4ZAU-YY3,1337,nn,mean,MSE,1.0,diff,0.5831897705793381,0.9778516911667336
2J6M-AEE,1337,nn,mean,MSE+AC,1.0,diff,0.352816104888916,0.9785260367302936
2J6M-AEE,1337,nn,mean,MSE+UCN,1.0,diff,0.4270223677158355,0.82210651953813
2J6M-AEE,1337,nn,mean,MSE,1.0,diff,0.328695997595787,0.9665850609718908
3S7S-EXM,1337,nn,mean,MSE+AC,1.0,diff,0.2023544088006019,0.9874123646530316
3S7S-EXM,1337,nn,mean,MSE+UCN,1.0,diff,0.2318440750241279,0.9836805210589844
3S7S-EXM,1337,nn,mean,MSE,1.0,diff,0.1488162241876125,0.9965178024081156
1H1R-6CP,1337,nn,mean,MSE+AC,1.0,diff,0.1986893601715564,0.9329307264836524
1H1R-6CP,1337,nn,mean,MSE+UCN,1.0,diff,0.21768219769001,0.9481128131014542
1H1R-6CP,1337,nn,mean,MSE,1.0,diff,0.199509534984827,0.9221253053179678
2X8D-X8D,1337,nn,mean,MSE+AC,1.0,diff,0.3240157552063465,0.8950298842984039
2X8D-X8D,1337,nn,mean,MSE+UCN,1.0,diff,0.2816127166152,0.9592190539678364
2X8D-X8D,1337,nn,mean,MSE,1.0,diff,0.3924760818481445,0.860885354974358
1PYE-PM1,1337,nn,mean,MSE+AC,1.0,diff,0.106559157371521,0.887849378683869
1PYE-PM1,1337,nn,mean,MSE+UCN,1.0,diff,0.2336715534329414,0.7131681156105327
1PYE-PM1,1337,nn,mean,MSE,1.0,diff,0.1356854811310768,0.9266519332016968
3D4Q-SM5,1337,nn,mean,MSE+AC,1.0,diff,0.2465696036815643,0.9945134588638812
3D4Q-SM5,1337,nn,mean,MSE+UCN,1.0,diff,0.3481620252132416,0.9868934747423682
3D4Q-SM5,1337,nn,mean,MSE,1.0,diff,0.3157911971211433,0.990249985738809
4XT9-43V,1337,nn,mean,MSE+AC,1.0,diff,0.3725529462099075,0.9532958001828538
4XT9-43V,1337,nn,mean,MSE+UCN,1.0,diff,0.5099912583827972,0.8375025594383705
4XT9-43V,1337,nn,mean,MSE,1.0,diff,0.3294747769832611,0.9305660239911662
3L08-ZIG,1337,nn,mean,MSE+AC,1.0,diff,0.3292585611343384,0.9896714144082328
3L08-ZIG,1337,nn,mean,MSE+UCN,1.0,diff,0.6016246825456619,0.9548491558217176
3L08-ZIG,1337,nn,mean,MSE,1.0,diff,0.3511728718876838,0.9921799294738958
4M0F-1YK,1337,nn,mean,MSE+AC,1.0,diff,0.3059086352586746,0.992492188135019
4M0F-1YK,1337,nn,mean,MSE+UCN,1.0,diff,0.3365508168935776,0.9880303711311104
4M0F-1YK,1337,nn,mean,MSE,1.0,diff,0.3533106595277786,0.9922834139548852
1H00-FAP,1337,nn,mean,MSE+AC,1.0,diff,0.2658330611884594,0.98909749204323
1H00-FAP,1337,nn,mean,MSE+UCN,1.0,diff,0.6318712756037712,0.8505458329384534
1H00-FAP,1337,nn,mean,MSE,1.0,diff,0.4242432415485382,0.9782121302429302
3Q3K-D90,1337,nn,mean,MSE+AC,1.0,diff,0.1053763777017593,0.9977855366224176
3Q3K-D90,1337,nn,mean,MSE+UCN,1.0,diff,0.2972634956240654,0.9570585153176144
3Q3K-D90,1337,nn,mean,MSE,1.0,diff,0.1166265942156314,0.9973710963643272
4ZZI-1NS,1337,nn,mean,MSE+AC,1.0,diff,0.1494991853833198,0.9897120922110104
4ZZI-1NS,1337,nn,mean,MSE+UCN,1.0,diff,0.4348164945840835,0.818081953561925
4ZZI-1NS,1337,nn,mean,MSE,1.0,diff,0.1737314909696579,0.9715868210443654
3DV3-MEK,1337,nn,mean,MSE+AC,1.0,diff,0.187297411262989,0.9668655291358842
3DV3-MEK,1337,nn,mean,MSE+UCN,1.0,diff,0.3328252136707306,0.960345186534664
3DV3-MEK,1337,nn,mean,MSE,1.0,diff,0.1998004019260406,0.981421724019482
2VCJ-2EQ,1337,nn,mean,MSE+AC,1.0,diff,0.3141254894435406,0.0
2VCJ-2EQ,1337,nn,mean,MSE+UCN,1.0,diff,0.4638393819332123,0.0
2VCJ-2EQ,1337,nn,mean,MSE,1.0,diff,0.2572148144245147,0.0
5CF4-50Y,1337,nn,mean,MSE+AC,1.0,diff,0.3621173128485679,0.8613459792981865
5CF4-50Y,1337,nn,mean,MSE+UCN,1.0,diff,0.3178135976195335,0.8776111321074602
5CF4-50Y,1337,nn,mean,MSE,1.0,diff,0.4521696120500564,0.8097032318811079
1D3G-BRE,1337,nn,mean,MSE+AC,1.0,diff,0.2165676839649677,0.984433960003446
1D3G-BRE,1337,nn,mean,MSE+UCN,1.0,diff,0.5469312965869904,0.9243346655539504
1D3G-BRE,1337,nn,mean,MSE,1.0,diff,0.5570236593484879,0.8902291382571681
3PBB-PBD,1337,nn,mean,MSE+AC,1.0,diff,0.2936903908848762,0.9826922846538436
3PBB-PBD,1337,nn,mean,MSE+UCN,1.0,diff,0.410965234041214,0.9805972747268984
3PBB-PBD,1337,nn,mean,MSE,1.0,diff,0.345381535589695,0.971325508463004
1RHR-CNE,1337,nn,mean,MSE+AC,1.0,diff,0.3480137437582016,0.9622517226288466
1RHR-CNE,1337,nn,mean,MSE+UCN,1.0,diff,0.5106450170278549,0.9431230838221122
1RHR-CNE,1337,nn,mean,MSE,1.0,diff,0.3258421719074249,0.9648048125864724
1X8B-824,1337,nn,mean,MSE+AC,1.0,diff,0.0602543596178293,0.9983089002226682
1X8B-824,1337,nn,mean,MSE+UCN,1.0,diff,0.2089486122131347,0.9783600191869796
1X8B-824,1337,nn,mean,MSE,1.0,diff,0.1919514611363411,0.9853295913962614
4MQ1-2C3,1337,nn,mean,MSE+AC,1.0,diff,0.5232048481702805,0.5586017370884765
4MQ1-2C3,1337,nn,mean,MSE+UCN,1.0,diff,0.4049109369516372,0.7191149266795406
4MQ1-2C3,1337,nn,mean,MSE,1.0,diff,0.5143634676933289,0.5711023980509808
1KLK-PMD,1337,nn,mean,MSE+AC,1.0,diff,0.999464362859726,0.9467968203481106
1KLK-PMD,1337,nn,mean,MSE+UCN,1.0,diff,0.8186690807342529,0.923995309020155
1KLK-PMD,1337,nn,mean,MSE,1.0,diff,0.7278851270675659,0.948526302289182
1F40-GPI,1337,nn,mean,MSE+AC,1.0,diff,0.245046742260456,0.945870149968746
1F40-GPI,1337,nn,mean,MSE+UCN,1.0,diff,0.571986049413681,0.7250826533142634
1F40-GPI,1337,nn,mean,MSE,1.0,diff,0.4418096244335174,0.9275404204201372
2WEY-EV1,1337,nn,mean,MSE+AC,1.0,diff,0.1838948242366314,0.9836539937226946
2WEY-EV1,1337,nn,mean,MSE+UCN,1.0,diff,0.3099043071269989,0.95640328642875
2WEY-EV1,1337,nn,mean,MSE,1.0,diff,0.2303664982318878,0.9804824275082352
3ZXH-E41,1337,nn,mean,MSE+AC,1.0,diff,0.473639652132988,0.8889317019129304
3ZXH-E41,1337,nn,mean,MSE+UCN,1.0,diff,0.3706530332565307,0.9366610982532204
3ZXH-E41,1337,nn,mean,MSE,1.0,diff,0.3977407664060592,0.9260871564422664
3VSW-R31,1337,nn,mean,MSE+AC,1.0,diff,0.056714029982686,0.9985527863010972
3VSW-R31,1337,nn,mean,MSE+UCN,1.0,diff,0.1638630256056785,0.9876906390432676
3VSW-R31,1337,nn,mean,MSE,1.0,diff,0.0803686082363128,0.9975176141429406
2CNH-IZB,1337,nn,mean,MSE+AC,1.0,diff,0.2182885035872459,0.9523962958680388
2CNH-IZB,1337,nn,mean,MSE+UCN,1.0,diff,0.3166680037975311,0.9320376398981972
2CNH-IZB,1337,nn,mean,MSE,1.0,diff,0.2338328287005424,0.9653925461030112
3TKH-07S,1337,nn,mean,MSE+AC,1.0,diff,0.7402747124433517,0.8326865752968494
3TKH-07S,1337,nn,mean,MSE+UCN,1.0,diff,0.3158906996250152,0.9532006368505394
3TKH-07S,1337,nn,mean,MSE,1.0,diff,0.7906615287065506,0.8459915475023653
3UFL-508,1337,nn,mean,MSE+AC,1.0,diff,0.5868461430072784,0.9308777010791728
3UFL-508,1337,nn,mean,MSE+UCN,1.0,diff,0.3038607686758041,0.9729751548935524
3UFL-508,1337,nn,mean,MSE,1.0,diff,0.2044378146529197,0.9933228313003782
2B53-D23,1337,nn,mean,MSE+AC,1.0,diff,0.3215819746255874,0.9477222213033384
2B53-D23,1337,nn,mean,MSE+UCN,1.0,diff,0.300848588347435,0.9223782265228784
2B53-D23,1337,nn,mean,MSE,1.0,diff,0.2526596337556839,0.9706610821126884
1YRS-L47,1337,nn,mean,MSE+AC,1.0,diff,0.6343800574541092,0.8932841034249626
1YRS-L47,1337,nn,mean,MSE+UCN,1.0,diff,0.635931208729744,0.8251016003675316
1YRS-L47,1337,nn,mean,MSE,1.0,diff,0.443310797214508,0.937049394326945
4TY1-38W,1337,nn,mean,MSE+AC,1.0,diff,0.0533018838614225,0.9979270291193948
4TY1-38W,1337,nn,mean,MSE+UCN,1.0,diff,0.1822544783353805,0.9797289031974064
4TY1-38W,1337,nn,mean,MSE,1.0,diff,0.2311078757047653,0.9603712525127704
5AM3-AUB,1337,nn,mean,MSE+AC,1.0,diff,0.2628782317042351,0.9825140643806722
5AM3-AUB,1337,nn,mean,MSE+UCN,1.0,diff,0.437663659453392,0.904217011682024
5AM3-AUB,1337,nn,mean,MSE,1.0,diff,0.2996422573924064,0.9649929300742928
4AZ0-S61,1337,nn,mean,MSE+AC,1.0,diff,0.2789099439978599,0.9965623106858108
4AZ0-S61,1337,nn,mean,MSE+UCN,1.0,diff,0.1414822563529014,0.9875091857110356
4AZ0-S61,1337,nn,mean,MSE,1.0,diff,0.4532860815525055,0.9971916929894048
4TV3-ML9,1337,nn,mean,MSE+AC,1.0,diff,0.1831557899713516,0.9640015621518236
4TV3-ML9,1337,nn,mean,MSE+UCN,1.0,diff,0.347712866961956,0.8571575311030589
4TV3-ML9,1337,nn,mean,MSE,1.0,diff,0.2238806560635566,0.9515672061770664
2P4J-23I,1337,nn,mean,MSE+AC,1.0,diff,0.2542557269334793,0.9941305197608292
2P4J-23I,1337,nn,mean,MSE+UCN,1.0,diff,0.2703821957111358,0.9889966111812458
2P4J-23I,1337,nn,mean,MSE,1.0,diff,0.1890162341296672,0.9942282445593824
2ITW-STO,1337,nn,mean,MSE+AC,1.0,diff,0.1948839202523231,0.991409169435803
2ITW-STO,1337,nn,mean,MSE+UCN,1.0,diff,0.3744838833808899,0.9840657410829624
2ITW-STO,1337,nn,mean,MSE,1.0,diff,0.1887751743197441,0.993259950362904
2QU2-251,1337,nn,mean,MSE+AC,1.0,diff,0.2373632453382015,0.9657800242661309
2QU2-251,1337,nn,mean,MSE+UCN,1.0,diff,0.1947967931628227,0.965917651456864
2QU2-251,1337,nn,mean,MSE,1.0,diff,0.3452212736010551,0.971414162177271
4JQA-ID8,1337,nn,mean,MSE+AC,1.0,diff,0.2812251672148704,0.930046909158288
4JQA-ID8,1337,nn,mean,MSE+UCN,1.0,diff,0.2896956652402878,0.935484833162162
4JQA-ID8,1337,nn,mean,MSE,1.0,diff,0.2677265033125877,0.946553217444268
2VV9-IM9,1337,nn,mean,MSE+AC,1.0,diff,0.2237298116087913,0.94246960928179
2VV9-IM9,1337,nn,mean,MSE+UCN,1.0,diff,0.2687677443027496,0.9130040826904912
2VV9-IM9,1337,nn,mean,MSE,1.0,diff,0.2103462889790535,0.9434359119708448
5EK2-5PJ,1337,nn,mean,MSE+AC,1.0,diff,0.3336411789059639,0.9937127877627948
5EK2-5PJ,1337,nn,mean,MSE+UCN,1.0,diff,0.7431187927722931,0.8623714575636967
5EK2-5PJ,1337,nn,mean,MSE,1.0,diff,0.8903037309646606,0.8815623107805162
2G1R-3IG,1337,nn,mean,MSE+AC,1.0,diff,0.1984295397996902,0.9793186347005092
2G1R-3IG,1337,nn,mean,MSE+UCN,1.0,diff,0.3357983231544494,0.9689676638417518
2G1R-3IG,1337,nn,mean,MSE,1.0,diff,0.1725754216313362,0.9921720856657416
1HVY-D16,1337,nn,mean,MSE+AC,1.0,diff,0.3493416011333465,0.9166616596588776
1HVY-D16,1337,nn,mean,MSE+UCN,1.0,diff,0.419713482260704,0.8605093627161953
1HVY-D16,1337,nn,mean,MSE,1.0,diff,0.3610635548830032,0.928371498007312
4UYE-9F9,1337,nn,mean,MSE+AC,1.0,diff,0.4277590289711952,0.8278645937032039
4UYE-9F9,1337,nn,mean,MSE+UCN,1.0,diff,0.3834922164678573,0.8621330013015471
4UYE-9F9,1337,nn,mean,MSE,1.0,diff,0.4071507006883621,0.8333883032179247
3OT8-MI5,1337,nn,mean,MSE+AC,1.0,diff,0.1936531886458397,0.9788595882176064
3OT8-MI5,1337,nn,mean,MSE+UCN,1.0,diff,0.2623548954725265,0.9511511850975266
3OT8-MI5,1337,nn,mean,MSE,1.0,diff,0.2022710070014,0.978045840766524
3HPT-YET,1337,nn,mean,MSE+AC,1.0,diff,0.4439627677202225,0.9365502006810064
3HPT-YET,1337,nn,mean,MSE+UCN,1.0,diff,0.4650684595108032,0.9228016421387346
3HPT-YET,1337,nn,mean,MSE,1.0,diff,0.4364308565855026,0.9244914310570862
3OOT-SSR,1337,nn,mean,MSE+AC,1.0,diff,0.1997203305363655,0.9895559034867628
3OOT-SSR,1337,nn,mean,MSE+UCN,1.0,diff,0.4921699911355972,0.9330984333139806
3OOT-SSR,1337,nn,mean,MSE,1.0,diff,0.2108518928289413,0.9899190983098476
2VCI-2GJ,1337,nn,mean,MSE+AC,1.0,diff,0.4593198150396347,0.8786579336926337
2VCI-2GJ,1337,nn,mean,MSE+UCN,1.0,diff,0.3802795708179474,0.8631559752591081
2VCI-2GJ,1337,nn,mean,MSE,1.0,diff,0.5112223476171494,0.76279813765132
3ZIM-KKR,1337,nn,mean,MSE+AC,1.0,diff,0.077343987300992,0.997098208762654
3ZIM-KKR,1337,nn,mean,MSE+UCN,1.0,diff,0.2812259458005428,0.9522470387926232
3ZIM-KKR,1337,nn,mean,MSE,1.0,diff,0.1449899822473526,0.9924639093293102
1XKK-FMM,1337,nn,mean,MSE+AC,1.0,diff,0.280574232339859,0.9641624484160168
1XKK-FMM,1337,nn,mean,MSE+UCN,1.0,diff,0.4306571632623672,0.9313848518123506
1XKK-FMM,1337,nn,mean,MSE,1.0,diff,0.1213825345039367,0.9845696698305744
2XB7-GUI,1337,nn,mean,MSE+AC,1.0,diff,0.3764901608228683,0.9642107511712512
2XB7-GUI,1337,nn,mean,MSE+UCN,1.0,diff,0.3554462194442749,0.967693087532999
2XB7-GUI,1337,nn,mean,MSE,1.0,diff,0.3251651749014854,0.9728959920546658
4Y73-XPY,1337,nn,mean,MSE+AC,1.0,diff,0.2131447717547416,0.9852100427109822
4Y73-XPY,1337,nn,mean,MSE+UCN,1.0,diff,0.3393564075231552,0.952426149905893
4Y73-XPY,1337,nn,mean,MSE,1.0,diff,0.2663867846131325,0.9763734471035364
3FPM-793,1337,nn,mean,MSE+AC,1.0,diff,0.2734295949339866,0.9821286466799276
3FPM-793,1337,nn,mean,MSE+UCN,1.0,diff,0.1982930451631546,0.9586620705526332
3FPM-793,1337,nn,mean,MSE,1.0,diff,0.1613240838050842,0.9748697928529496
4QP7-363,1337,nn,mean,MSE+AC,1.0,diff,0.4300341978669166,0.6745321864958754
4QP7-363,1337,nn,mean,MSE+UCN,1.0,diff,0.5389437526464462,0.9663112082503762
4QP7-363,1337,nn,mean,MSE,1.0,diff,0.4380466639995575,0.5510507684258875
4A7C-E46,1337,nn,mean,MSE+AC,1.0,diff,0.4604909718036651,0.93948896834193
4A7C-E46,1337,nn,mean,MSE+UCN,1.0,diff,0.6988332271575928,0.7608009053262678
4A7C-E46,1337,nn,mean,MSE,1.0,diff,0.5085106492042542,0.8468286467855405
4OCZ-2RU,1337,nn,mean,MSE+AC,1.0,diff,0.1524543985724449,0.9875532189495314
4OCZ-2RU,1337,nn,mean,MSE+UCN,1.0,diff,0.2992970421910286,0.9491638049470308
4OCZ-2RU,1337,nn,mean,MSE,1.0,diff,0.1438341587781906,0.9875476872320144
1LD8-U49,1337,nn,mean,MSE+AC,1.0,diff,0.1962009482085704,0.9895422499525824
1LD8-U49,1337,nn,mean,MSE+UCN,1.0,diff,0.3117548823356628,0.9763475691330448
1LD8-U49,1337,nn,mean,MSE,1.0,diff,0.0955746620893478,0.9978427695507758
3PI5-3P5,1337,nn,mean,MSE+AC,1.0,diff,0.0890120491385459,0.997441965461796
3PI5-3P5,1337,nn,mean,MSE+UCN,1.0,diff,0.3356252387166023,0.9682418656146544
3PI5-3P5,1337,nn,mean,MSE,1.0,diff,0.1101730205118656,0.9953774864681982
3G0B-T22,1337,nn,mean,MSE+AC,1.0,diff,0.4205543547868728,0.8920701058585812
3G0B-T22,1337,nn,mean,MSE+UCN,1.0,diff,0.557251051068306,0.7376813013344135
3G0B-T22,1337,nn,mean,MSE,1.0,diff,0.4211008921265602,0.8849508066500988
4GG5-0J3,1337,nn,mean,MSE+AC,1.0,diff,0.1488752663135528,0.996107625169104
4GG5-0J3,1337,nn,mean,MSE+UCN,1.0,diff,0.2270690873265266,0.986757298732922
4GG5-0J3,1337,nn,mean,MSE,1.0,diff,0.3253155499696731,0.955395047870014
2W26-RIV,1337,nn,mean,MSE+AC,1.0,diff,0.167754303663969,0.9834512653638668
2W26-RIV,1337,nn,mean,MSE+UCN,1.0,diff,0.260190799832344,0.966770775746898
2W26-RIV,1337,nn,mean,MSE,1.0,diff,0.1441767327487468,0.9896500989991064
3II5-831,1337,nn,mean,MSE+AC,1.0,diff,0.2680286914110183,0.9873329586890012
3II5-831,1337,nn,mean,MSE+UCN,1.0,diff,0.189473457634449,0.9842293599785088
3II5-831,1337,nn,mean,MSE,1.0,diff,0.2854777202010155,0.9881695932517024
4HF4-15H,1337,nn,mean,MSE+AC,1.0,diff,0.3729800581932068,0.9979515922806548
4HF4-15H,1337,nn,mean,MSE+UCN,1.0,diff,0.511636957526207,0.9486411726836854
4HF4-15H,1337,nn,mean,MSE,1.0,diff,0.1937244087457656,0.9964370911427268
2W8Y-NDR,1337,nn,mean,MSE+AC,1.0,diff,0.1246734447777271,0.9954986432540516
2W8Y-NDR,1337,nn,mean,MSE+UCN,1.0,diff,0.1188126876950264,0.9923104566215796
2W8Y-NDR,1337,nn,mean,MSE,1.0,diff,0.1030627489089965,0.9955776338162052
4DDL-0JQ,1337,nn,mean,MSE+AC,1.0,diff,0.1424249336123466,0.9875096188847984
4DDL-0JQ,1337,nn,mean,MSE+UCN,1.0,diff,0.4390743225812912,0.8333263034890023
4DDL-0JQ,1337,nn,mean,MSE,1.0,diff,0.1329184398055076,0.9848845125647352
4QHV-IXF,1337,nn,mean,MSE+AC,1.0,diff,0.3210323676466942,0.9333921287525446
4QHV-IXF,1337,nn,mean,MSE+UCN,1.0,diff,0.3529131636023521,0.9111040943312644
4QHV-IXF,1337,nn,mean,MSE,1.0,diff,0.429696686565876,0.9049606664273706
